root,session_date,morning_first_timestamp,morning_last_timestamp,morning_open,morning_high,morning_low,morning_close,morning_volume,morning_pv,morning_bar_count,morning_vwap,lunch_first_timestamp,lunch_last_timestamp,lunch_open,lunch_high,lunch_low,lunch_close,lunch_volume,lunch_pv,lunch_bar_count,lunch_vwap,cohort,morning_range,morning_reference_median_20,morning_range_ratio,morning_state,morning_range_ratio_bin,lunch_range,lunch_range_div_morning_range,lunch_range_contraction,lunch_trendiness,lunch_signed_trendiness,morning_signed_direction,lunch_signed_direction,trend_continuation_failure,new_high_or_low_during_lunch,close_location_within_lunch_range,vwap_cross,vwap_touch_after_morning_extension,year,month,week
NQ,2023-07-21,2023-07-21 13:30:00+00:00,2023-07-21 15:29:00+00:00,15688.25,15719.25,15549.0,15633.25,253987,3968390474.3333335,120,15624.384217827423,2023-07-21 15:30:00+00:00,2023-07-21 17:59:00+00:00,15633.25,15654.5,15555.0,15647.75,162319,2532972420.3333335,150,15604.90404902281,primary_2023_2025,170.25,102.625,1.658952496954933,exhaustion,1_5_to_2_0,99.5,0.5844346549192364,False,0.1457286432160804,0.1457286432160804,-1,1,True,False,0.9321608040201005,True,True,2023,2023-07,2023-W29
NQ,2023-07-24,2023-07-24 13:30:00+00:00,2023-07-24 15:29:00+00:00,15578.5,15618.75,15483.75,15554.75,236105,3673532930.0833335,120,15558.895110579333,2023-07-24 15:30:00+00:00,2023-07-24 17:59:00+00:00,15555.0,15591.25,15518.5,15584.25,122707,1908616840.4166667,150,15554.262107432069,primary_2023_2025,135.0,109.5,1.2328767123287672,standard,1_0_to_1_3,72.75,0.5388888888888889,False,0.4020618556701031,0.4020618556701031,-1,1,True,False,0.9037800687285223,True,True,2023,2023-07,2023-W30
NQ,2023-07-25,2023-07-25 13:30:00+00:00,2023-07-25 15:29:00+00:00,15589.0,15672.25,15587.75,15649.5,192806,3014045417.8333335,120,15632.529163165738,2023-07-25 15:30:00+00:00,2023-07-25 17:59:00+00:00,15649.25,15709.25,15646.5,15690.5,114744,1799299947.9166667,150,15680.993759296056,primary_2023_2025,84.5,109.5,0.771689497716895,standard,0_7_to_1_0,62.75,0.742603550295858,False,0.6573705179282868,0.6573705179282868,1,1,False,True,0.701195219123506,False,False,2023,2023-07,2023-W30
NQ,2023-07-26,2023-07-26 13:30:00+00:00,2023-07-26 15:29:00+00:00,15619.0,15639.25,15515.0,15550.5,211391,3295119532.0833335,120,15587.794807174068,2023-07-26 15:30:00+00:00,2023-07-26 17:59:00+00:00,15550.25,15598.5,15541.0,15557.5,89317,1390431245.0833333,150,15567.375136685438,primary_2023_2025,124.25,109.5,1.134703196347032,standard,1_0_to_1_3,57.5,0.46277665995975853,True,0.12608695652173912,0.12608695652173912,-1,1,True,False,0.28695652173913044,True,True,2023,2023-07,2023-W30
NQ,2023-07-27,2023-07-27 13:30:00+00:00,2023-07-27 15:29:00+00:00,15834.75,15904.0,15762.0,15823.75,269933,4273465974.5833335,120,15831.580335058454,2023-07-27 15:30:00+00:00,2023-07-27 17:59:00+00:00,15823.75,15856.75,15703.75,15723.5,195329,3084403456.4166665,150,15790.811689081838,primary_2023_2025,142.0,109.5,1.2968036529680365,standard,1_0_to_1_3,153.0,1.0774647887323943,False,0.6552287581699346,-0.6552287581699346,-1,-1,False,True,0.12908496732026145,True,True,2023,2023-07,2023-W30
NQ,2023-07-28,2023-07-28 13:30:00+00:00,2023-07-28 15:29:00+00:00,15737.75,15875.5,15715.75,15863.75,230202,3637356901.0833335,120,15800.718069709792,2023-07-28 15:30:00+00:00,2023-07-28 17:59:00+00:00,15864.0,15896.0,15774.5,15834.5,152851,2422689190.5833335,150,15850.005499364306,primary_2023_2025,159.75,113.375,1.4090407938257994,standard,1_3_to_1_5,121.5,0.7605633802816901,False,0.24279835390946503,-0.24279835390946503,1,-1,True,True,0.49382716049382713,True,True,2023,2023-07,2023-W30
NQ,2023-07-31,2023-07-31 13:30:00+00:00,2023-07-31 15:29:00+00:00,15860.0,15905.0,15805.25,15852.0,186484,2956943492.75,120,15856.28521883915,2023-07-31 15:30:00+00:00,2023-07-31 17:59:00+00:00,15853.0,15863.0,15809.25,15839.25,102897,1629976141.75,150,15840.851936888344,primary_2023_2025,99.75,113.375,0.8798235942668137,standard,0_7_to_1_0,53.75,0.5388471177944862,False,0.2558139534883721,-0.2558139534883721,-1,-1,False,False,0.5581395348837209,True,True,2023,2023-07,2023-W31
NQ,2023-08-01,2023-08-01 13:30:00+00:00,2023-08-01 15:29:00+00:00,15796.5,15836.5,15728.25,15822.5,220263,3477901202.0,120,15789.765879879962,2023-08-01 15:30:00+00:00,2023-08-01 17:59:00+00:00,15822.5,15844.0,15778.0,15828.25,103617,1638700905.1666667,150,15814.981182302776,primary_2023_2025,108.25,113.375,0.9547960308710033,standard,0_7_to_1_0,66.0,0.6096997690531177,False,0.08712121212121213,0.08712121212121213,1,1,False,True,0.7613636363636364,True,True,2023,2023-08,2023-W31
NQ,2023-08-02,2023-08-02 13:30:00+00:00,2023-08-02 15:29:00+00:00,15667.5,15668.75,15484.5,15503.75,257635,4009575601.25,120,15563.008136510956,2023-08-02 15:30:00+00:00,2023-08-02 17:59:00+00:00,15503.5,15522.25,15414.0,15469.0,173591,2685183603.4166665,150,15468.449420860912,primary_2023_2025,184.25,116.125,1.5866523143164692,exhaustion,1_5_to_2_0,108.25,0.587516960651289,False,0.3187066974595843,-0.3187066974595843,-1,-1,False,True,0.5080831408775982,False,False,2023,2023-08,2023-W31
NQ,2023-08-03,2023-08-03 13:30:00+00:00,2023-08-03 15:29:00+00:00,15358.0,15478.75,15351.25,15462.25,217589,3354237283.8333335,120,15415.472674782886,2023-08-03 15:30:00+00:00,2023-08-03 17:59:00+00:00,15462.75,15523.5,15441.75,15452.25,118466,1833884023.8333333,150,15480.256139595607,primary_2023_2025,127.5,116.125,1.0979547900968785,standard,1_0_to_1_3,81.75,0.6411764705882353,False,0.12844036697247707,-0.12844036697247707,1,-1,True,True,0.12844036697247707,False,False,2023,2023-08,2023-W31
NQ,2023-08-04,2023-08-04 13:30:00+00:00,2023-08-04 15:29:00+00:00,15511.5,15583.5,15392.75,15543.0,253257,3924398614.5833335,120,15495.716266809342,2023-08-04 15:30:00+00:00,2023-08-04 17:59:00+00:00,15543.0,15610.25,15516.0,15525.0,133259,2074103786.75,150,15564.455584613423,primary_2023_2025,190.75,124.125,1.5367573011077542,exhaustion,1_5_to_2_0,94.25,0.4941022280471822,True,0.1909814323607427,-0.1909814323607427,1,-1,True,True,0.09549071618037135,False,False,2023,2023-08,2023-W31
NQ,2023-08-07,2023-08-07 13:30:00+00:00,2023-08-07 15:29:00+00:00,15433.5,15473.25,15339.5,15360.5,232672,3584161496.5833335,120,15404.352464341793,2023-08-07 15:30:00+00:00,2023-08-07 17:59:00+00:00,15360.0,15447.5,15334.25,15446.0,122339,1884853098.5,150,15406.804849639118,primary_2023_2025,133.75,125.875,1.0625620655412116,standard,1_0_to_1_3,113.25,0.8467289719626169,False,0.7593818984547461,0.7593818984547461,-1,1,True,True,0.9867549668874173,True,True,2023,2023-08,2023-W32
NQ,2023-08-08,2023-08-08 13:30:00+00:00,2023-08-08 15:29:00+00:00,15379.0,15379.5,15221.0,15260.5,245436,3751076053.8333335,120,15283.316440266846,2023-08-08 15:30:00+00:00,2023-08-08 17:59:00+00:00,15260.25,15305.75,15218.0,15300.75,128988,1969463718.1666667,150,15268.580939053763,primary_2023_2025,158.5,125.875,1.259185700099305,standard,1_0_to_1_3,87.75,0.5536277602523659,False,0.46153846153846156,0.46153846153846156,-1,1,True,True,0.9430199430199431,True,True,2023,2023-08,2023-W32
NQ,2023-08-09,2023-08-09 13:30:00+00:00,2023-08-09 15:29:00+00:00,15361.0,15368.5,15150.25,15170.75,227502,3472167613.25,120,15262.141050408349,2023-08-09 15:30:00+00:00,2023-08-09 17:59:00+00:00,15171.0,15263.5,15146.5,15248.5,145976,2219199650.5833335,150,15202.496647279919,primary_2023_2025,218.25,130.625,1.6708133971291865,exhaustion,1_5_to_2_0,117.0,0.5360824742268041,False,0.6623931623931624,0.6623931623931624,-1,1,True,True,0.8717948717948718,True,True,2023,2023-08,2023-W32
NQ,2023-08-10,2023-08-10 13:30:00+00:00,2023-08-10 15:29:00+00:00,15300.75,15442.25,15261.5,15296.75,286801,4404083638.25,120,15355.886619119181,2023-08-10 15:30:00+00:00,2023-08-10 17:59:00+00:00,15297.0,15326.25,15136.0,15144.25,205824,3134301064.6666665,150,15228.06409683354,primary_2023_2025,180.75,134.375,1.3451162790697675,standard,1_3_to_1_5,190.25,1.0525587828492393,False,0.8028909329829172,-0.8028909329829172,-1,-1,False,True,0.04336399474375821,False,False,2023,2023-08,2023-W32
NQ,2023-08-11,2023-08-11 13:30:00+00:00,2023-08-11 15:29:00+00:00,15091.75,15174.25,15052.0,15057.75,212624,3211557794.4166665,120,15104.399288963928,2023-08-11 15:30:00+00:00,2023-08-11 17:59:00+00:00,15057.0,15119.25,15037.25,15084.75,141861,2138407032.9166667,150,15073.959953170122,primary_2023_2025,122.25,135.375,0.9030470914127424,standard,0_7_to_1_0,82.0,0.6707566462167689,False,0.3384146341463415,0.3384146341463415,-1,1,True,True,0.5792682926829268,True,True,2023,2023-08,2023-W32
NQ,2023-08-14,2023-08-14 13:30:00+00:00,2023-08-14 15:29:00+00:00,15068.25,15248.0,15035.0,15221.0,194902,2952177213.5,120,15146.982655385784,2023-08-14 15:30:00+00:00,2023-08-14 17:59:00+00:00,15221.25,15246.75,15172.25,15223.0,105728,1608657538.0833333,150,15215.056920431043,primary_2023_2025,213.0,134.375,1.5851162790697675,exhaustion,1_5_to_2_0,74.5,0.34976525821596244,True,0.02348993288590604,0.02348993288590604,1,1,False,False,0.6812080536912751,False,False,2023,2023-08,2023-W33
NQ,2023-08-15,2023-08-15 13:30:00+00:00,2023-08-15 15:29:00+00:00,15225.0,15259.25,15107.5,15171.5,203082,3080976411.5,120,15171.09547621158,2023-08-15 15:30:00+00:00,2023-08-15 17:59:00+00:00,15171.5,15208.0,15137.75,15155.75,112019,1699521983.9166667,150,15171.729652261372,primary_2023_2025,151.75,138.5,1.095667870036101,standard,1_0_to_1_3,70.25,0.46293245469522243,True,0.22419928825622776,-0.22419928825622776,-1,-1,False,False,0.25622775800711745,True,True,2023,2023-08,2023-W33
NQ,2023-08-16,2023-08-16 13:30:00+00:00,2023-08-16 15:29:00+00:00,15079.75,15144.0,15051.0,15099.5,185300,2798768338.8333335,120,15103.98455927325,2023-08-16 15:30:00+00:00,2023-08-16 17:59:00+00:00,15099.25,15100.75,14987.25,15048.75,140833,2117500631.4166667,150,15035.543029095927,primary_2023_2025,93.0,146.875,0.6331914893617021,standard,le_0_7,113.5,1.2204301075268817,False,0.44493392070484583,-0.44493392070484583,1,-1,True,True,0.5418502202643172,False,False,2023,2023-08,2023-W33
NQ,2023-08-17,2023-08-17 13:30:00+00:00,2023-08-17 15:29:00+00:00,14994.25,15007.5,14856.75,14868.75,223820,3338265577.5,120,14914.956561075864,2023-08-17 15:30:00+00:00,2023-08-17 17:59:00+00:00,14869.0,14957.5,14858.75,14878.25,145829,2173343687.0833335,150,14903.370983023497,primary_2023_2025,150.75,146.875,1.0263829787234042,standard,1_0_to_1_3,98.75,0.6550580431177446,False,0.09367088607594937,0.09367088607594937,-1,1,True,False,0.19746835443037974,True,True,2023,2023-08,2023-W33
NQ,2023-08-18,2023-08-18 13:30:00+00:00,2023-08-18 15:29:00+00:00,14632.25,14714.75,14609.25,14671.0,242187,3551539522.9166665,120,14664.451530910686,2023-08-18 15:30:00+00:00,2023-08-18 17:59:00+00:00,14670.75,14751.0,14648.0,14730.25,168581,2480075163.6666665,150,14711.474980375408,primary_2023_2025,105.5,146.375,0.7207514944491887,standard,0_7_to_1_0,103.0,0.976303317535545,False,0.5776699029126213,0.5776699029126213,1,1,False,True,0.7985436893203883,True,True,2023,2023-08,2023-W33
NQ,2023-08-21,2023-08-21 13:30:00+00:00,2023-08-21 15:29:00+00:00,14808.75,14932.5,14793.5,14811.0,227251,3376519147.75,120,14858.104684907878,2023-08-21 15:30:00+00:00,2023-08-21 17:59:00+00:00,14811.5,14963.75,14788.75,14944.75,152681,2272226601.9166665,150,14882.183126365864,primary_2023_2025,139.0,138.5,1.0036101083032491,standard,1_0_to_1_3,175.0,1.2589928057553956,False,0.7614285714285715,0.7614285714285715,1,1,False,True,0.8914285714285715,True,True,2023,2023-08,2023-W34
NQ,2023-08-22,2023-08-22 13:30:00+00:00,2023-08-22 15:29:00+00:00,15091.5,15092.25,14969.25,15021.0,230757,3467959492.9166665,120,15028.620986217824,2023-08-22 15:30:00+00:00,2023-08-22 17:59:00+00:00,15021.0,15036.75,14932.0,14958.75,150271,2249558618.1666665,150,14970.011633426719,primary_2023_2025,123.0,140.5,0.8754448398576512,standard,0_7_to_1_0,104.75,0.8516260162601627,False,0.594272076372315,-0.594272076372315,-1,-1,False,True,0.2553699284009546,True,True,2023,2023-08,2023-W34
NQ,2023-08-23,2023-08-23 13:30:00+00:00,2023-08-23 15:29:00+00:00,15009.25,15198.25,14999.5,15189.5,208563,3151016817.9166665,120,15108.225418298867,2023-08-23 15:30:00+00:00,2023-08-23 17:59:00+00:00,15189.75,15242.5,15167.75,15236.75,104940,1594803391.9166667,150,15197.287897052285,primary_2023_2025,198.75,140.5,1.414590747330961,standard,1_3_to_1_5,74.75,0.37610062893081764,True,0.6287625418060201,0.6287625418060201,1,1,False,True,0.9230769230769231,False,False,2023,2023-08,2023-W34
NQ,2023-08-24,2023-08-24 13:30:00+00:00,2023-08-24 15:29:00+00:00,15335.5,15339.75,14991.25,15018.0,325056,4921983896.583333,120,15141.956760014684,2023-08-24 15:30:00+00:00,2023-08-24 17:59:00+00:00,15017.75,15039.5,14943.5,14975.0,175159,2625197020.4166665,150,14987.508608844915,primary_2023_2025,348.5,146.375,2.380871050384287,exhaustion,gt_2_0,96.0,0.27546628407460544,True,0.4453125,-0.4453125,-1,-1,False,True,0.328125,False,False,2023,2023-08,2023-W34
NQ,2023-08-25,2023-08-25 13:30:00+00:00,2023-08-25 15:29:00+00:00,14897.25,15048.75,14751.75,14860.75,342442,5097592035.416667,120,14886.001236462429,2023-08-25 15:30:00+00:00,2023-08-25 17:59:00+00:00,14860.75,14904.75,14793.5,14881.0,178883,2657926554.1666665,150,14858.463655946438,primary_2023_2025,297.0,151.25,1.9636363636363636,exhaustion,1_5_to_2_0,111.25,0.37457912457912457,True,0.18202247191011237,0.18202247191011237,-1,1,True,False,0.7865168539325843,True,True,2023,2023-08,2023-W34
NQ,2023-08-28,2023-08-28 13:30:00+00:00,2023-08-28 15:29:00+00:00,15097.5,15126.5,14998.75,15016.75,215273,3240646591.4166665,120,15053.660196200482,2023-08-28 15:30:00+00:00,2023-08-28 17:59:00+00:00,15017.0,15105.0,14983.5,15009.25,144368,2171049989.1666665,150,15038.304812469984,primary_2023_2025,127.75,151.25,0.8446280991735537,standard,0_7_to_1_0,121.5,0.9510763209393346,False,0.06378600823045268,-0.06378600823045268,-1,-1,False,True,0.21193415637860083,True,True,2023,2023-08,2023-W35
NQ,2023-08-29,2023-08-29 13:30:00+00:00,2023-08-29 15:29:00+00:00,15076.75,15354.0,15062.75,15344.5,249787,3805247149.75,120,15233.967939684611,2023-08-29 15:30:00+00:00,2023-08-29 17:59:00+00:00,15344.75,15400.75,15342.75,15372.0,122462,1882838788.75,150,15374.88191234832,primary_2023_2025,291.25,151.25,1.9256198347107438,exhaustion,1_5_to_2_0,58.0,0.19914163090128756,True,0.4698275862068966,0.4698275862068966,1,1,False,True,0.5043103448275862,False,False,2023,2023-08,2023-W35
NQ,2023-08-30,2023-08-30 13:30:00+00:00,2023-08-30 15:29:00+00:00,15416.25,15507.25,15375.0,15463.0,248679,3839966736.25,120,15441.459617619501,2023-08-30 15:30:00+00:00,2023-08-30 17:59:00+00:00,15463.25,15522.75,15458.5,15483.25,107004,1658245594.4166667,150,15497.043049013744,primary_2023_2025,132.25,155.125,0.8525382755842063,standard,0_7_to_1_0,64.25,0.48582230623818523,True,0.311284046692607,0.311284046692607,1,1,False,True,0.3852140077821012,False,False,2023,2023-08,2023-W35
NQ,2023-08-31,2023-08-31 13:30:00+00:00,2023-08-31 15:29:00+00:00,15492.25,15606.75,15488.75,15566.5,202465,3149942170.3333335,120,15557.959006906543,2023-08-31 15:30:00+00:00,2023-08-31 17:59:00+00:00,15566.75,15582.75,15493.0,15557.25,129328,2010583068.0833333,150,15546.386459879788,primary_2023_2025,118.0,151.25,0.7801652892561983,standard,0_7_to_1_0,89.75,0.760593220338983,False,0.10584958217270195,-0.10584958217270195,1,-1,True,False,0.7158774373259053,True,True,2023,2023-08,2023-W35
NQ,2023-09-01,2023-09-01 13:30:00+00:00,2023-09-01 15:29:00+00:00,15633.0,15652.75,15482.0,15507.5,239917,3730193391.5833335,120,15547.849429524933,2023-09-01 15:30:00+00:00,2023-09-01 17:59:00+00:00,15507.75,15523.25,15454.0,15503.5,114413,1772432154.6666667,150,15491.527664397112,primary_2023_2025,170.75,151.25,1.1289256198347108,standard,1_0_to_1_3,69.25,0.4055636896046852,True,0.061371841155234655,-0.061371841155234655,-1,-1,False,True,0.7148014440433214,False,False,2023,2023-09,2023-W35
NQ,2023-09-04,2023-09-04 13:30:00+00:00,2023-09-04 15:29:00+00:00,15555.0,15578.75,15512.25,15519.25,27972,434916704.5833333,120,15548.287737141904,2023-09-04 15:30:00+00:00,2023-09-04 16:59:00+00:00,15519.75,15534.0,15518.25,15523.75,7364,114333869.41666667,90,15526.055053865653,primary_2023_2025,66.5,151.25,0.4396694214876033,standard,le_0_7,15.75,0.23684210526315788,True,0.25396825396825395,0.25396825396825395,-1,1,True,False,0.3492063492063492,False,False,2023,2023-09,2023-W36
NQ,2023-09-05,2023-09-05 13:30:00+00:00,2023-09-05 15:29:00+00:00,15481.75,15577.0,15442.75,15531.75,201830,3127957568.1666665,120,15497.981311830088,2023-09-05 15:30:00+00:00,2023-09-05 17:59:00+00:00,15532.25,15563.5,15503.0,15551.5,102457,1591649220.5,150,15534.802116985662,primary_2023_2025,134.25,151.25,0.8876033057851239,standard,0_7_to_1_0,60.5,0.4506517690875233,True,0.3181818181818182,0.3181818181818182,1,1,False,False,0.8016528925619835,False,False,2023,2023-09,2023-W36
NQ,2023-09-06,2023-09-06 13:30:00+00:00,2023-09-06 15:29:00+00:00,15499.5,15514.25,15348.25,15389.5,241948,3732208395.3333335,120,15425.663346393992,2023-09-06 15:30:00+00:00,2023-09-06 17:59:00+00:00,15390.0,15399.0,15310.5,15357.0,138075,2119958719.5,150,15353.675317762087,primary_2023_2025,166.0,144.875,1.1458153580672994,standard,1_0_to_1_3,88.5,0.5331325301204819,False,0.3728813559322034,-0.3728813559322034,-1,-1,False,True,0.5254237288135594,False,False,2023,2023-09,2023-W36
NQ,2023-09-07,2023-09-07 13:30:00+00:00,2023-09-07 15:29:00+00:00,15200.5,15281.25,15157.5,15229.0,244179,3715314330.0,120,15215.535856891871,2023-09-07 15:30:00+00:00,2023-09-07 17:59:00+00:00,15229.0,15287.5,15197.5,15279.5,121268,1848987218.1666667,150,15247.11562956977,primary_2023_2025,123.75,144.875,0.8541846419327006,standard,0_7_to_1_0,90.0,0.7272727272727273,False,0.5611111111111111,0.5611111111111111,1,1,False,True,0.9111111111111111,True,True,2023,2023-09,2023-W36
NQ,2023-09-08,2023-09-08 13:30:00+00:00,2023-09-08 15:29:00+00:00,15273.0,15390.75,15270.0,15355.25,201233,3087482225.5833335,120,15342.822626424759,2023-09-08 15:30:00+00:00,2023-09-08 17:59:00+00:00,15355.25,15369.75,15301.0,15327.0,106556,1633866670.6666667,150,15333.408448765595,primary_2023_2025,120.75,136.625,0.8838060384263495,standard,0_7_to_1_0,68.75,0.5693581780538303,False,0.4109090909090909,-0.4109090909090909,1,-1,True,False,0.3781818181818182,True,True,2023,2023-09,2023-W36
NQ,2023-09-11,2023-09-11 13:30:00+00:00,2023-09-11 15:29:00+00:00,15618.75,15646.75,15537.25,15593.5,189270,2948719468.5,120,15579.43397527342,2023-09-11 15:30:00+00:00,2023-09-11 17:59:00+00:00,15593.25,15669.0,15559.5,15667.25,103444,1614226311.1666667,150,15604.832674361653,primary_2023_2025,109.5,136.625,0.8014638609332113,standard,0_7_to_1_0,109.5,1.0,False,0.6757990867579908,0.6757990867579908,-1,1,True,True,0.9840182648401826,True,True,2023,2023-09,2023-W37
NQ,2023-09-12,2023-09-12 13:30:00+00:00,2023-09-12 15:29:00+00:00,15600.5,15658.75,15516.75,15544.25,209681,3270235544.6666665,120,15596.241646437524,2023-09-12 15:30:00+00:00,2023-09-12 17:59:00+00:00,15544.25,15615.75,15530.0,15541.75,125224,1949577266.3333333,150,15568.718986243319,primary_2023_2025,142.0,133.25,1.0656660412757974,standard,1_0_to_1_3,85.75,0.6038732394366197,False,0.029154518950437316,-0.029154518950437316,-1,-1,False,False,0.13702623906705538,True,True,2023,2023-09,2023-W37
NQ,2023-09-13,2023-09-13 13:30:00+00:00,2023-09-13 15:29:00+00:00,15503.75,15595.0,15454.25,15592.25,260786,4051009802.9166665,120,15533.846920143975,2023-09-13 15:30:00+00:00,2023-09-13 17:59:00+00:00,15592.25,15619.75,15537.5,15604.5,125713,1959435642.4166667,150,15586.579291057144,primary_2023_2025,140.75,133.25,1.0562851782363978,standard,1_0_to_1_3,82.25,0.5843694493783304,False,0.14893617021276595,0.14893617021276595,1,1,False,True,0.8145896656534954,False,False,2023,2023-09,2023-W37
NQ,2023-09-14,2023-09-14 13:30:00+00:00,2023-09-14 15:29:00+00:00,15620.0,15694.75,15531.0,15660.5,234321,3657106235.25,120,15607.249180611212,2023-09-14 15:30:00+00:00,2023-09-14 17:59:00+00:00,15660.5,15709.25,15627.0,15680.25,120533,1889478027.8333333,150,15676.02256505134,primary_2023_2025,163.75,136.625,1.1985361390667886,standard,1_0_to_1_3,82.25,0.5022900763358779,False,0.24012158054711247,0.24012158054711247,1,1,False,True,0.6474164133738601,False,False,2023,2023-09,2023-W37
NQ,2023-09-15,2023-09-15 13:30:00+00:00,2023-09-15 15:29:00+00:00,15610.5,15627.5,15414.25,15430.25,255131,3955145300.5,120,15502.409744405815,2023-09-15 15:30:00+00:00,2023-09-15 17:59:00+00:00,15430.5,15468.0,15365.0,15395.5,149865,2311332784.5,150,15422.765719147232,primary_2023_2025,213.25,136.625,1.5608417200365965,exhaustion,1_5_to_2_0,103.0,0.48300117233294254,True,0.33980582524271846,-0.33980582524271846,-1,-1,False,True,0.2961165048543689,False,False,2023,2023-09,2023-W37
NQ,2023-09-18,2023-09-18 13:30:00+00:00,2023-09-18 15:29:00+00:00,15355.75,15439.5,15343.0,15422.25,213180,3283282377.0,120,15401.4559386434,2023-09-18 15:30:00+00:00,2023-09-18 17:59:00+00:00,15422.0,15461.0,15419.5,15436.0,98019,1513555586.6666667,150,15441.45101119851,primary_2023_2025,96.5,139.875,0.6899016979445934,standard,le_0_7,41.5,0.43005181347150256,True,0.3373493975903614,0.3373493975903614,1,1,False,True,0.39759036144578314,False,False,2023,2023-09,2023-W38
NQ,2023-09-19,2023-09-19 13:30:00+00:00,2023-09-19 15:29:00+00:00,15355.0,15373.25,15248.5,15281.0,208819,3195421463.9166665,120,15302.350188041637,2023-09-19 15:30:00+00:00,2023-09-19 17:59:00+00:00,15280.75,15380.0,15258.0,15373.0,126279,1933310945.0833333,150,15309.83730535824,primary_2023_2025,124.75,137.5,0.9072727272727272,standard,0_7_to_1_0,122.0,0.9779559118236473,False,0.7561475409836066,0.7561475409836066,-1,1,True,True,0.9426229508196722,True,True,2023,2023-09,2023-W38
NQ,2023-09-20,2023-09-20 13:30:00+00:00,2023-09-20 15:29:00+00:00,15419.25,15435.25,15330.25,15335.75,167535,2577735732.4166665,120,15386.25202146815,2023-09-20 15:30:00+00:00,2023-09-20 17:59:00+00:00,15336.25,15386.75,15328.5,15371.25,78011,1198571541.0833333,150,15364.135071763383,primary_2023_2025,105.0,137.5,0.7636363636363637,standard,0_7_to_1_0,58.25,0.5547619047619048,False,0.6008583690987125,0.6008583690987125,-1,1,True,True,0.7339055793991416,True,True,2023,2023-09,2023-W38
NQ,2023-09-21,2023-09-21 13:30:00+00:00,2023-09-21 15:29:00+00:00,14988.0,15020.25,14919.0,14943.0,250179,3746256608.3333335,120,14974.304831074285,2023-09-21 15:30:00+00:00,2023-09-21 17:59:00+00:00,14942.75,15001.0,14921.0,14978.25,121299,1814647372.25,150,14960.11815637392,primary_2023_2025,101.25,133.25,0.7598499061913696,standard,0_7_to_1_0,80.0,0.7901234567901234,False,0.44375,0.44375,-1,1,True,False,0.715625,True,True,2023,2023-09,2023-W38
NQ,2023-09-22,2023-09-22 13:30:00+00:00,2023-09-22 15:29:00+00:00,14937.5,15017.25,14888.0,15010.5,200758,3002351604.9166665,120,14955.078277910054,2023-09-22 15:30:00+00:00,2023-09-22 17:59:00+00:00,15010.75,15027.5,14909.25,14916.0,131442,1968478528.5,150,14976.023862235816,primary_2023_2025,129.25,130.0,0.9942307692307693,standard,0_7_to_1_0,118.25,0.9148936170212766,False,0.8012684989429175,-0.8012684989429175,1,-1,True,True,0.05708245243128964,True,True,2023,2023-09,2023-W38
NQ,2023-09-25,2023-09-25 13:30:00+00:00,2023-09-25 15:29:00+00:00,14824.5,14917.5,14782.5,14896.5,193940,2880796350.75,120,14854.059764617923,2023-09-25 15:30:00+00:00,2023-09-25 17:59:00+00:00,14897.0,14936.25,14864.5,14902.75,108820,1621282084.8333333,150,14898.751009312013,primary_2023_2025,135.0,128.5,1.0505836575875487,standard,1_0_to_1_3,71.75,0.5314814814814814,False,0.08013937282229965,0.08013937282229965,1,1,False,True,0.5331010452961672,False,False,2023,2023-09,2023-W39
NQ,2023-09-26,2023-09-26 13:30:00+00:00,2023-09-26 15:29:00+00:00,14825.0,14846.25,14724.5,14728.75,225047,3325554430.25,120,14777.155128706449,2023-09-26 15:30:00+00:00,2023-09-26 17:59:00+00:00,14728.75,14784.0,14704.25,14738.0,152461,2248494058.9166665,150,14747.994955540542,primary_2023_2025,121.75,130.75,0.9311663479923518,standard,0_7_to_1_0,79.75,0.6550308008213552,False,0.11598746081504702,0.11598746081504702,-1,1,True,True,0.4231974921630094,True,True,2023,2023-09,2023-W39
NQ,2023-09-27,2023-09-27 13:30:00+00:00,2023-09-27 15:29:00+00:00,14753.0,14806.0,14682.0,14738.75,206467,3044147215.0833335,120,14743.989185115943,2023-09-27 15:30:00+00:00,2023-09-27 17:59:00+00:00,14738.5,14741.25,14586.0,14620.0,169911,2490239522.5833335,150,14656.1407006217,primary_2023_2025,124.0,127.0,0.9763779527559056,standard,0_7_to_1_0,155.25,1.252016129032258,False,0.7632850241545893,-0.7632850241545893,-1,-1,False,True,0.21900161030595813,False,False,2023,2023-09,2023-W39
NQ,2023-09-28,2023-09-28 13:30:00+00:00,2023-09-28 15:29:00+00:00,14695.0,14827.25,14658.0,14827.0,225959,3329696487.75,120,14735.843616541053,2023-09-28 15:30:00+00:00,2023-09-28 17:59:00+00:00,14826.75,14947.5,14825.0,14850.5,175568,2613834639.9166665,150,14887.876150076703,primary_2023_2025,169.25,124.375,1.3608040201005025,standard,1_3_to_1_5,122.5,0.723781388478582,False,0.19387755102040816,0.19387755102040816,1,1,False,True,0.20816326530612245,False,False,2023,2023-09,2023-W39
