instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-14T03:44:00Z,2025-01-14T03:44:00Z,2025-01-14T03:50:00Z,2025-01-13T22:44:00-05:00,overnight,overnight,2025-01-14,short,vwap_bear_rejection,21037.9925,21033.7500,21038.2500,21024.7500,21024.7500,target,1.751111,2.555556,-0.166667,4.5000,-36,-0.135338,0.000000,0.000000,1.265461,266,151,115,0,0,0,0,0,0,0,0,149,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-14T11:25:00Z,2025-01-14T11:25:00Z,2025-01-14T11:27:00Z,2025-01-14T06:25:00-05:00,overnight,overnight,2025-01-14,short,vwap_bear_rejection,21061.6542,21058.2500,21061.0000,21052.7500,21061.0000,stop,-1.407273,1.454545,-1.454545,2.7500,-151,-0.178698,0.000000,0.000000,2.346570,845,498,347,0,0,0,0,0,0,0,0,437,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-14T14:02:00Z,2025-01-14T14:02:00Z,2025-01-14T14:07:00Z,2025-01-14T09:02:00-05:00,overnight,overnight,2025-01-14,short,vwap_bear_rejection,21054.7413,21034.2500,21059.5000,20983.7500,21059.5000,stop,-1.044356,0.386139,-1.039604,25.2500,-653,-0.160798,0.000000,0.000000,1.825866,4061,2357,1704,0,0,0,0,0,0,0,0,2340,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-14T19:13:00Z,2025-01-14T19:13:00Z,2025-01-14T19:15:00Z,2025-01-14T14:13:00-05:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-01-14,short,vwap_bear_rejection,20991.3684,20977.2500,20991.2500,20949.2500,20991.2500,stop,-1.080000,0.321429,-1.053571,14.0000,-739,-0.242057,0.000000,0.000000,1.613466,3053,1896,1157,0,0,0,0,0,0,0,0,1558,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T01:34:00Z,2025-01-15T01:34:00Z,2025-01-15T01:39:00Z,2025-01-14T20:34:00-05:00,overnight,overnight,2025-01-15,short,vwap_bear_rejection,20951.7695,20946.7500,20952.7500,20934.7500,20952.7500,stop,-1.186667,0.958333,-1.000000,6.0000,-143,-0.508897,0.000000,0.000000,2.081481,281,212,69,0,0,0,0,0,0,0,0,164,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T05:19:00Z,2025-01-15T05:19:00Z,2025-01-15T05:31:00Z,2025-01-15T00:19:00-05:00,overnight,overnight,2025-01-15,short,vwap_bear_rejection,20946.4700,20942.5000,20946.7500,20934.0000,20946.7500,stop,-1.263529,0.823529,-1.411765,4.2500,-56,-0.282828,0.000000,0.000000,1.485371,198,127,71,0,0,0,0,0,0,0,0,131,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T06:35:00Z,2025-01-15T06:35:00Z,2025-01-15T06:38:00Z,2025-01-15T01:35:00-05:00,overnight,overnight,2025-01-15,long,vwap_bull_rejection,20946.3020,20949.2500,20945.7500,20956.2500,20956.2500,target,1.680000,2.214286,-0.214286,3.5000,41,0.414141,0.000000,0.000000,1.353383,99,29,70,0,0,0,0,0,0,0,0,50,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T07:00:00Z,2025-01-15T07:00:00Z,2025-01-15T07:01:00Z,2025-01-15T02:00:00-05:00,overnight,overnight,2025-01-15,long,vwap_bull_rejection,20946.5282,20948.0000,20946.0000,20952.0000,20952.0000,target,1.440000,4.500000,-0.375000,2.0000,14,0.140000,0.000000,0.000000,1.200480,100,43,57,0,0,0,0,0,0,0,0,65,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T07:01:00Z,2025-01-15T07:01:00Z,2025-01-15T07:21:00Z,2025-01-15T02:01:00-05:00,overnight,overnight,2025-01-15,long,vwap_bull_rejection,20946.5968,20957.0000,20947.0000,20977.0000,20952.7500,timeout,-0.537000,0.250000,-0.525000,10.0000,189,0.301435,0.000000,0.000000,7.367803,627,219,408,0,0,0,0,0,0,0,0,354,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T07:40:00Z,2025-01-15T07:40:00Z,2025-01-15T07:43:00Z,2025-01-15T02:40:00-05:00,overnight,overnight,2025-01-15,short,vwap_bear_rejection,20947.0266,20945.5000,20947.7500,20941.0000,20941.0000,target,1.502222,6.666667,-0.222222,2.2500,-114,-0.347561,0.000000,0.000000,2.816660,328,221,107,0,0,0,0,0,0,0,0,178,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T08:52:00Z,2025-01-15T08:52:00Z,2025-01-15T09:01:00Z,2025-01-15T03:52:00-05:00,overnight,overnight,2025-01-15,short,vwap_bear_rejection,20943.5903,20939.7500,20945.2500,20928.7500,20928.7500,target,1.796364,2.500000,0.000000,5.5000,-94,-0.324138,0.000000,0.000000,1.662367,290,192,98,0,0,0,0,0,0,0,0,163,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-15T09:03:00Z,2025-01-15T09:03:00Z,2025-01-15T09:04:00Z,2025-01-15T04:03:00-05:00,overnight,overnight,2025-01-15,short,vwap_bear_rejection,20943.2983,20939.0000,20942.0000,20933.0000,20942.0000,stop,-1.373333,0.333333,-1.000000,3.0000,-43,-0.108312,0.000000,0.000000,1.670875,397,220,177,0,0,0,0,0,0,0,0,225,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T01:33:00Z,2025-01-16T01:33:00Z,2025-01-16T01:36:00Z,2025-01-15T20:33:00-05:00,overnight,overnight,2025-01-16,long,vwap_bull_rejection,21416.2801,21422.5000,21416.0000,21435.5000,21416.0000,stop,-1.172308,0.538462,-1.692308,6.5000,188,0.437209,0.000000,0.000000,2.024482,430,121,309,0,0,0,0,0,0,0,0,239,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T06:20:00Z,2025-01-16T06:20:00Z,2025-01-16T06:27:00Z,2025-01-16T01:20:00-05:00,overnight,overnight,2025-01-16,long,vwap_bull_rejection,21400.5828,21406.0000,21399.0000,21420.0000,21420.0000,target,1.840000,3.642857,-0.428571,7.0000,222,0.339450,0.000000,0.000000,1.270767,654,216,438,0,0,0,0,0,0,0,0,351,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T06:21:00Z,2025-01-16T06:21:00Z,2025-01-16T06:32:00Z,2025-01-16T01:21:00-05:00,overnight,overnight,2025-01-16,long,vwap_bull_rejection,21400.6864,21413.0000,21402.7500,21433.5000,21433.5000,target,1.890732,2.000000,-0.439024,10.2500,342,0.304270,0.000000,0.000000,2.083024,1124,391,733,0,0,0,0,0,0,0,0,612,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T12:32:00Z,2025-01-16T12:32:00Z,2025-01-16T12:47:00Z,2025-01-16T07:32:00-05:00,overnight,overnight,2025-01-16,long,vwap_bull_rejection,21463.1023,21473.0000,21460.7500,21497.5000,21460.7500,stop,-1.091429,0.591837,-1.204082,12.2500,247,0.166779,0.000000,0.000000,2.660320,1481,617,864,0,0,0,0,0,0,0,0,799,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T16:18:00Z,2025-01-16T16:18:00Z,2025-01-16T16:20:00Z,2025-01-16T11:18:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-01-16,short,vwap_bear_rejection,21429.0686,21405.7500,21431.7500,21353.7500,21431.7500,stop,-1.043077,0.192308,-1.057692,26.0000,-1706,-0.216883,0.000000,0.000000,1.914358,7866,4786,3080,0,0,0,0,0,0,0,0,4117,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T16:21:00Z,2025-01-16T16:21:00Z,2025-01-16T16:41:00Z,2025-01-16T11:21:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-01-16,short,vwap_bear_rejection,21428.8703,21396.0000,21426.2500,21335.5000,21367.2500,timeout,0.913388,1.322314,-0.925620,30.2500,-1293,-0.240201,0.000000,0.000000,1.247914,5383,3338,2045,0,0,0,0,0,0,0,0,3008,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T23:08:00Z,2025-01-16T23:08:00Z,2025-01-16T23:12:00Z,2025-01-16T18:08:00-05:00,overnight,overnight,2025-01-17,short,vwap_bear_rejection,21222.6580,21210.5000,21224.2500,21183.0000,21224.2500,stop,-1.081455,0.127273,-1.036364,13.7500,-273,-0.661017,0.000000,0.000000,1.383816,413,343,70,0,0,0,0,0,0,0,0,197,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-16T23:50:00Z,2025-01-16T23:50:00Z,2025-01-16T23:52:00Z,2025-01-16T18:50:00-05:00,overnight,overnight,2025-01-17,long,vwap_bull_rejection,21226.2164,21232.0000,21226.0000,21244.0000,21226.0000,stop,-1.186667,0.125000,-1.083333,6.0000,78,0.382353,0.000000,0.000000,1.368668,204,63,141,0,0,0,0,0,0,0,0,121,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-17T03:15:00Z,2025-01-17T03:15:00Z,2025-01-17T03:16:00Z,2025-01-16T22:15:00-05:00,overnight,overnight,2025-01-17,long,vwap_bull_rejection,21247.6113,21250.0000,21247.7500,21254.5000,21247.7500,stop,-1.497778,0.444444,-1.777778,2.2500,41,0.144876,0.000000,0.000000,1.841249,283,121,162,0,0,0,0,0,0,0,0,152,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-17T07:36:00Z,2025-01-17T07:36:00Z,2025-01-17T07:47:00Z,2025-01-17T02:36:00-05:00,overnight,overnight,2025-01-17,short,vwap_bear_rejection,21266.6301,21258.2500,21265.7500,21243.2500,21265.7500,stop,-1.149333,0.900000,-1.300000,7.5000,-150,-0.168161,0.000000,0.000000,3.720542,892,521,371,0,0,0,0,0,0,0,0,480,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-19T23:04:00Z,2025-01-19T23:04:00Z,2025-01-19T23:06:00Z,2025-01-19T18:04:00-05:00,overnight,overnight,2025-01-20,short,vwap_bear_rejection,21604.3723,21593.5000,21603.0000,21574.5000,21574.5000,target,1.882105,4.236842,-0.263158,9.5000,-110,-0.217391,0.000000,0.000000,1.338624,506,308,198,0,0,0,0,0,0,0,0,390,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T00:17:00Z,2025-01-20T00:17:00Z,2025-01-20T00:37:00Z,2025-01-19T19:17:00-05:00,overnight,overnight,2025-01-20,short,vwap_bear_rejection,21557.0213,21545.0000,21556.2500,21522.5000,21553.2500,timeout,-0.832889,0.244444,-0.800000,11.2500,-153,-0.314168,0.000000,0.000000,1.354094,487,320,167,0,0,0,0,0,0,0,0,304,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T01:03:00Z,2025-01-20T01:03:00Z,2025-01-20T01:18:00Z,2025-01-19T20:03:00-05:00,overnight,overnight,2025-01-20,long,vwap_bull_rejection,21555.0021,21561.7500,21554.2500,21576.7500,21554.2500,stop,-1.149333,1.966667,-1.166667,7.5000,135,0.155709,0.000000,0.000000,3.120389,867,366,501,0,0,0,0,0,0,0,0,485,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T01:43:00Z,2025-01-20T01:43:00Z,2025-01-20T02:03:00Z,2025-01-19T20:43:00-05:00,overnight,overnight,2025-01-20,long,vwap_bull_rejection,21556.0067,21561.0000,21551.7500,21579.5000,21561.0000,timeout,-0.121081,1.243243,-0.459459,9.2500,75,0.189873,0.000000,0.000000,1.270709,395,160,235,0,0,0,0,0,0,0,0,225,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T01:58:00Z,2025-01-20T01:58:00Z,2025-01-20T02:18:00Z,2025-01-19T20:58:00-05:00,overnight,overnight,2025-01-20,long,vwap_bull_rejection,21556.5081,21561.7500,21556.5000,21572.2500,21567.5000,timeout,0.881905,1.714286,-0.952381,5.2500,75,0.217391,0.000000,0.000000,1.253634,345,135,210,0,0,0,0,0,0,0,0,224,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T02:59:00Z,2025-01-20T02:59:00Z,2025-01-20T03:01:00Z,2025-01-19T21:59:00-05:00,overnight,overnight,2025-01-20,long,vwap_bull_rejection,21557.2750,21560.5000,21557.7500,21566.0000,21557.7500,stop,-1.407273,0.636364,-1.090909,2.7500,88,0.199095,0.000000,0.000000,2.347942,442,177,265,0,0,0,0,0,0,0,0,238,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T04:33:00Z,2025-01-20T04:33:00Z,2025-01-20T04:38:00Z,2025-01-19T23:33:00-05:00,overnight,overnight,2025-01-20,short,vwap_bear_rejection,21557.7868,21555.2500,21558.0000,21549.7500,21558.0000,stop,-1.407273,0.272727,-1.272727,2.7500,-28,-0.202899,0.000000,0.000000,1.493506,138,83,55,0,0,0,0,0,0,0,0,95,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T13:01:00Z,2025-01-20T13:01:00Z,2025-01-20T13:21:00Z,2025-01-20T08:01:00-05:00,overnight,overnight,2025-01-20,short,vwap_bear_rejection,21583.6201,21569.0000,21584.7500,21537.5000,21574.2500,timeout,-0.404444,0.746032,-0.761905,15.7500,-731,-0.375064,0.000000,0.000000,6.980659,1949,1340,609,0,0,0,0,0,0,0,0,1103,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T17:28:00Z,2025-01-20T17:28:00Z,2025-01-20T17:36:00Z,2025-01-20T12:28:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-20,long,vwap_bull_rejection,21653.6047,21668.0000,21651.7500,21700.5000,21700.5000,target,1.931077,2.092308,-0.984615,16.2500,228,0.123913,0.000000,0.000000,1.509496,1840,806,1034,0,0,0,0,0,0,0,0,1288,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T23:40:00Z,2025-01-20T23:40:00Z,2025-01-20T23:43:00Z,2025-01-20T18:40:00-05:00,overnight,overnight,2025-01-21,short,vwap_bear_rejection,21713.3638,21709.2500,21715.7500,21696.2500,21715.7500,stop,-1.172308,0.576923,-2.192308,6.5000,-56,-0.118143,0.000000,0.000000,1.412185,474,265,209,0,0,0,0,0,0,0,0,261,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-20T23:43:00Z,2025-01-20T23:43:00Z,2025-01-20T23:47:00Z,2025-01-20T18:43:00-05:00,overnight,overnight,2025-01-21,long,vwap_bull_rejection,21713.4126,21719.0000,21712.0000,21733.0000,21733.0000,target,1.840000,2.964286,-0.857143,7.0000,159,0.223001,0.000000,0.000000,2.172456,713,277,436,0,0,0,0,0,0,0,0,401,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T02:16:00Z,2025-01-21T02:16:00Z,2025-01-21T02:24:00Z,2025-01-20T21:16:00-05:00,overnight,overnight,2025-01-21,short,vwap_bear_rejection,21597.2738,21578.7500,21596.2500,21543.7500,21596.2500,stop,-1.064000,0.214286,-1.000000,17.5000,-302,-0.247136,0.000000,0.000000,2.055682,1222,762,460,0,0,0,0,0,0,0,0,814,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T03:09:00Z,2025-01-21T03:09:00Z,2025-01-21T03:12:00Z,2025-01-20T22:09:00-05:00,overnight,overnight,2025-01-21,long,vwap_bull_rejection,21596.2057,21603.2500,21596.5000,21616.7500,21616.7500,target,1.834074,2.851852,-0.666667,6.7500,52,0.131980,0.000000,0.000000,1.313114,394,171,223,0,0,0,0,0,0,0,0,231,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T04:33:00Z,2025-01-21T04:33:00Z,2025-01-21T04:53:00Z,2025-01-20T23:33:00-05:00,overnight,overnight,2025-01-21,long,vwap_bull_rejection,21599.6436,21611.2500,21600.5000,21632.7500,21615.5000,timeout,0.291163,0.744186,-0.534884,10.7500,121,0.311054,0.000000,0.000000,1.503382,389,134,255,0,0,0,0,0,0,0,0,264,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T06:48:00Z,2025-01-21T06:48:00Z,2025-01-21T06:49:00Z,2025-01-21T01:48:00-05:00,overnight,overnight,2025-01-21,short,vwap_bear_rejection,21600.1313,21593.0000,21599.2500,21580.5000,21599.2500,stop,-1.179200,0.120000,-1.360000,6.2500,-251,-0.445826,0.000000,0.000000,1.851974,563,407,156,0,0,0,0,0,0,0,0,355,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T06:57:00Z,2025-01-21T06:57:00Z,2025-01-21T07:00:00Z,2025-01-21T01:57:00-05:00,overnight,overnight,2025-01-21,short,vwap_bear_rejection,21600.1101,21594.5000,21599.5000,21584.5000,21599.5000,stop,-1.224000,0.150000,-1.400000,5.0000,-106,-0.280423,0.000000,0.000000,1.254355,378,242,136,0,0,0,0,0,0,0,0,199,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T14:41:00Z,2025-01-21T14:41:00Z,2025-01-21T14:48:00Z,2025-01-21T09:41:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-21,short,vwap_bear_rejection,21639.4438,21602.5000,21638.2500,21531.0000,21638.2500,stop,-1.031329,0.363636,-1.454545,35.7500,-1720,-0.148301,0.000000,0.000000,2.603309,11598,6659,4939,0,0,0,0,0,0,0,0,6376,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T23:46:00Z,2025-01-21T23:46:00Z,2025-01-22T00:01:00Z,2025-01-21T18:46:00-05:00,overnight,overnight,2025-01-22,long,vwap_bull_rejection,21793.6200,21799.2500,21792.5000,21812.7500,21812.7500,target,1.834074,2.518519,-0.037037,6.7500,96,0.301887,0.000000,0.000000,1.321421,318,111,207,0,0,0,0,0,0,0,0,151,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-22T20:54:00Z,2025-01-22T20:54:00Z,2025-01-22T20:55:00Z,2025-01-22T15:54:00-05:00,rth_09_30_16_00,rth_close_15_00_16_00,2025-01-22,long,vwap_bull_rejection,21981.5626,21994.5000,21981.5000,22020.5000,22020.5000,target,1.913846,2.596154,-0.384615,13.0000,740,0.239018,0.000000,0.000000,1.728981,3096,1178,1918,0,0,0,0,0,0,0,0,1582,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-22T23:10:00Z,2025-01-22T23:10:00Z,2025-01-22T23:30:00Z,2025-01-22T18:10:00-05:00,overnight,overnight,2025-01-23,short,vwap_bear_rejection,21975.2490,21967.0000,21978.7500,21943.5000,21963.7500,timeout,0.181277,0.765957,-0.595745,11.7500,-378,-0.389691,0.000000,0.000000,3.482944,970,674,296,0,0,0,0,0,0,0,0,564,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T01:10:00Z,2025-01-23T01:10:00Z,2025-01-23T01:13:00Z,2025-01-22T20:10:00-05:00,overnight,overnight,2025-01-23,short,vwap_bear_rejection,21963.0460,21959.5000,21963.0000,21952.5000,21963.0000,stop,-1.320000,0.142857,-1.857143,3.5000,-204,-0.548387,0.000000,0.000000,1.392216,372,288,84,0,0,0,0,0,0,0,0,179,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T03:15:00Z,2025-01-23T03:15:00Z,2025-01-23T03:19:00Z,2025-01-22T22:15:00-05:00,overnight,overnight,2025-01-23,short,vwap_bear_rejection,21957.7943,21952.7500,21958.0000,21942.2500,21942.2500,target,1.786667,2.142857,0.000000,5.2500,-286,-0.459807,0.000000,0.000000,2.973231,622,454,168,0,0,0,0,0,0,0,0,320,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T05:52:00Z,2025-01-23T05:52:00Z,2025-01-23T05:55:00Z,2025-01-23T00:52:00-05:00,overnight,overnight,2025-01-23,short,vwap_bear_rejection,21957.8753,21956.5000,21957.7500,21954.0000,21957.7500,stop,-1.896000,0.600000,-1.800000,1.2500,-52,-0.412698,0.000000,0.000000,1.435897,126,89,37,0,0,0,0,0,0,0,0,69,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T06:15:00Z,2025-01-23T06:15:00Z,2025-01-23T06:24:00Z,2025-01-23T01:15:00-05:00,overnight,overnight,2025-01-23,long,vwap_bull_rejection,21957.7927,21960.5000,21957.7500,21966.0000,21957.7500,stop,-1.407273,1.545455,-4.363636,2.7500,128,0.516129,0.000000,0.000000,2.262774,248,60,188,0,0,0,0,0,0,0,0,119,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T16:14:00Z,2025-01-23T16:14:00Z,2025-01-23T16:34:00Z,2025-01-23T11:14:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-01-23,long,vwap_bull_rejection,21908.5486,21935.5000,21906.7500,21993.0000,21957.7500,timeout,0.734957,0.939130,-0.886957,28.7500,1187,0.228930,0.000000,0.000000,1.810563,5185,1999,3186,0,0,0,0,0,0,0,0,2628,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T17:33:00Z,2025-01-23T17:33:00Z,2025-01-23T17:35:00Z,2025-01-23T12:33:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-23,short,vwap_bear_rejection,21915.5434,21913.2500,21917.0000,21905.7500,21905.7500,target,1.701333,2.133333,-0.200000,3.7500,-273,-0.109683,0.000000,0.000000,2.098297,2489,1381,1108,0,0,0,0,0,0,0,0,1297,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T17:46:00Z,2025-01-23T17:46:00Z,2025-01-23T18:06:00Z,2025-01-23T12:46:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-23,long,vwap_bull_rejection,21915.3931,21922.0000,21911.7500,21942.5000,21938.0000,timeout,1.451707,1.975610,-0.097561,10.2500,420,0.199620,0.000000,0.000000,1.294968,2104,842,1262,0,0,0,0,0,0,0,0,1010,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T00:16:00Z,2025-01-24T00:16:00Z,2025-01-24T00:18:00Z,2025-01-23T19:16:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22005.8386,22009.5000,22005.5000,22017.5000,22005.5000,stop,-1.280000,0.062500,-1.000000,4.0000,77,0.425414,0.000000,0.000000,1.450902,181,52,129,0,0,0,0,0,0,0,0,103,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T00:36:00Z,2025-01-24T00:36:00Z,2025-01-24T00:37:00Z,2025-01-23T19:36:00-05:00,overnight,overnight,2025-01-24,short,vwap_bear_rejection,22006.1758,22004.7500,22005.7500,22002.7500,22005.7500,stop,-2.120000,0.250000,-1.750000,1.0000,-30,-0.187500,0.000000,0.000000,1.220442,160,95,65,0,0,0,0,0,0,0,0,89,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:07:00Z,2025-01-24T01:07:00Z,2025-01-24T01:12:00Z,2025-01-23T20:07:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22005.8370,22011.7500,22006.7500,22021.7500,22021.7500,target,1.776000,2.000000,-0.100000,5.0000,200,0.414938,0.000000,0.000000,1.305702,482,141,341,0,0,0,0,0,0,0,0,275,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:38:00Z,2025-01-24T01:38:00Z,2025-01-24T01:52:00Z,2025-01-23T20:38:00-05:00,overnight,overnight,2025-01-24,short,vwap_bear_rejection,22012.3945,22008.2500,22012.2500,22000.2500,22012.2500,stop,-1.280000,1.812500,-1.125000,4.0000,-230,-0.391156,0.000000,0.000000,1.234257,588,409,179,0,0,0,0,0,0,0,0,349,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:53:00Z,2025-01-24T01:53:00Z,2025-01-24T02:04:00Z,2025-01-23T20:53:00-05:00,overnight,overnight,2025-01-24,short,vwap_bear_rejection,22011.7425,22007.7500,22012.0000,21999.2500,22012.0000,stop,-1.263529,0.823529,-1.529412,4.2500,-120,-0.264317,0.000000,0.000000,1.201376,454,287,167,0,0,0,0,0,0,0,0,249,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T02:05:00Z,2025-01-24T02:05:00Z,2025-01-24T02:17:00Z,2025-01-23T21:05:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22011.6871,22020.0000,22010.5000,22039.0000,22039.0000,target,1.882105,2.763158,-0.421053,9.5000,112,0.106667,0.000000,0.000000,3.798842,1050,469,581,0,0,0,0,0,0,0,0,564,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T09:41:00Z,2025-01-24T09:41:00Z,2025-01-24T09:43:00Z,2025-01-24T04:41:00-05:00,overnight,overnight,2025-01-24,short,vwap_bear_rejection,22010.2276,22006.0000,22009.5000,21999.0000,22009.5000,stop,-1.320000,0.571429,-1.214286,3.5000,-101,-0.241050,0.000000,0.000000,1.274719,419,260,159,0,0,0,0,0,0,0,0,205,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T11:30:00Z,2025-01-24T11:30:00Z,2025-01-24T11:50:00Z,2025-01-24T06:30:00-05:00,overnight,overnight,2025-01-24,short,vwap_bear_rejection,22008.8414,21998.2500,22008.2500,21978.2500,22008.2500,stop,-1.112000,0.825000,-1.175000,10.0000,-214,-0.399254,0.000000,0.000000,2.635202,536,375,161,0,0,0,0,0,0,0,0,322,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T12:01:00Z,2025-01-24T12:01:00Z,2025-01-24T12:18:00Z,2025-01-24T07:01:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22008.5968,22014.2500,22008.2500,22026.2500,22026.2500,target,1.813333,2.541667,-0.708333,6.0000,197,0.252888,0.000000,0.000000,3.418916,779,291,488,0,0,0,0,0,0,0,0,473,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T13:13:00Z,2025-01-24T13:13:00Z,2025-01-24T13:33:00Z,2025-01-24T08:13:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22010.5521,22018.7500,22008.7500,22038.7500,22014.0000,timeout,-0.587000,0.950000,-0.700000,10.0000,191,0.297045,0.000000,0.000000,1.330850,643,226,417,0,0,0,0,0,0,0,0,291,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:01:00Z,2025-01-24T14:01:00Z,2025-01-24T14:06:00Z,2025-01-24T09:01:00-05:00,overnight,overnight,2025-01-24,long,vwap_bull_rejection,22010.4884,22016.0000,22009.2500,22029.5000,22009.2500,stop,-1.165926,0.851852,-1.407407,6.7500,282,0.308534,0.000000,0.000000,1.853955,914,316,598,0,0,0,0,0,0,0,0,507,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:34:00Z,2025-01-24T14:34:00Z,2025-01-24T14:36:00Z,2025-01-24T09:34:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-24,long,vwap_bull_rejection,22015.1866,22026.5000,22011.5000,22056.5000,22011.5000,stop,-1.074667,0.300000,-1.283333,15.0000,1246,0.148652,0.000000,0.000000,3.670440,8382,3568,4814,0,0,0,0,0,0,0,0,4167,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:39:00Z,2025-01-24T14:39:00Z,2025-01-24T14:40:00Z,2025-01-24T09:39:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-24,short,vwap_bear_rejection,22015.2409,22006.2500,22013.7500,21991.2500,22013.7500,stop,-1.149333,0.433333,-2.366667,7.5000,-830,-0.113917,0.000000,0.000000,2.045566,7286,4058,3228,0,0,0,0,0,0,0,0,3709,0
