regime_tf,method,alignment,regime_time,regime_session_time,regime_direction,regime_label,regime_strength,instrument,entry_tf,variant,signal_time,entry_time,exit_time,entry_session_time,trading_day,session_rollup,rth_segment,direction,reason,outcome,r,mfe_r,mae_r,risk_points,level,entry,stop,target,exit,delta_pct,volume_ratio,depth_imbalance,signal_volume,signal_trades,signal_depth_rows
30,session_vwap,against,2025-01-21T06:00:00Z,2025-01-21T01:00:00-05:00,long,bullish,0.442158,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T06:48:00Z,2025-01-21T06:48:00Z,2025-01-21T06:49:00Z,2025-01-21T01:48:00-05:00,2025-01-21,overnight,overnight,short,vwap_bear_rejection,stop,-1.179200,0.120000,-1.360000,6.2500,21600.1313,21593.0000,21599.2500,21580.5000,21599.2500,-0.445826,1.851974,0.000000,563,355,0
30,session_vwap,against,2025-01-21T06:00:00Z,2025-01-21T01:00:00-05:00,long,bullish,0.442158,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T06:57:00Z,2025-01-21T06:57:00Z,2025-01-21T07:00:00Z,2025-01-21T01:57:00-05:00,2025-01-21,overnight,overnight,short,vwap_bear_rejection,stop,-1.224000,0.150000,-1.400000,5.0000,21600.1101,21594.5000,21599.5000,21584.5000,21599.5000,-0.280423,1.254355,0.000000,378,199,0
30,session_vwap,against,2025-01-21T14:00:00Z,2025-01-21T09:00:00-05:00,long,bullish,1.979004,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T14:41:00Z,2025-01-21T14:41:00Z,2025-01-21T14:48:00Z,2025-01-21T09:41:00-05:00,2025-01-21,rth_09_30_16_00,rth_open_09_30_11_00,short,vwap_bear_rejection,stop,-1.031329,0.363636,-1.454545,35.7500,21639.4438,21602.5000,21638.2500,21531.0000,21638.2500,-0.148301,2.603309,0.000000,11598,6376,0
30,session_vwap,against,2025-01-21T23:00:00Z,2025-01-21T18:00:00-05:00,short,bearish,0.057392,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-21T23:46:00Z,2025-01-21T23:46:00Z,2025-01-22T00:01:00Z,2025-01-21T18:46:00-05:00,2025-01-22,overnight,overnight,long,vwap_bull_rejection,target,1.834074,2.518519,-0.037037,6.7500,21793.6200,21799.2500,21792.5000,21812.7500,21812.7500,0.301887,1.321421,0.000000,318,151,0
30,session_vwap,aligned,2025-01-22T20:00:00Z,2025-01-22T15:00:00-05:00,long,bullish,0.818764,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-22T20:54:00Z,2025-01-22T20:54:00Z,2025-01-22T20:55:00Z,2025-01-22T15:54:00-05:00,2025-01-22,rth_09_30_16_00,rth_close_15_00_16_00,long,vwap_bull_rejection,target,1.913846,2.596154,-0.384615,13.0000,21981.5626,21994.5000,21981.5000,22020.5000,22020.5000,0.239018,1.728981,0.000000,3096,1582,0
30,session_vwap,neutral,2025-01-22T22:00:00Z,2025-01-22T17:00:00-05:00,neutral,neutral,0.024200,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-22T23:10:00Z,2025-01-22T23:10:00Z,2025-01-22T23:30:00Z,2025-01-22T18:10:00-05:00,2025-01-23,overnight,overnight,short,vwap_bear_rejection,timeout,0.181277,0.765957,-0.595745,11.7500,21975.2490,21967.0000,21978.7500,21943.5000,21963.7500,-0.389691,3.482944,0.000000,970,564,0
30,session_vwap,aligned,2025-01-23T00:30:00Z,2025-01-22T19:30:00-05:00,short,bearish,0.475551,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T01:10:00Z,2025-01-23T01:10:00Z,2025-01-23T01:13:00Z,2025-01-22T20:10:00-05:00,2025-01-23,overnight,overnight,short,vwap_bear_rejection,stop,-1.320000,0.142857,-1.857143,3.5000,21963.0460,21959.5000,21963.0000,21952.5000,21963.0000,-0.548387,1.392216,0.000000,372,179,0
30,session_vwap,aligned,2025-01-23T02:30:00Z,2025-01-22T21:30:00-05:00,short,bearish,0.162363,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T03:15:00Z,2025-01-23T03:15:00Z,2025-01-23T03:19:00Z,2025-01-22T22:15:00-05:00,2025-01-23,overnight,overnight,short,vwap_bear_rejection,target,1.786667,2.142857,0.000000,5.2500,21957.7943,21952.7500,21958.0000,21942.2500,21942.2500,-0.459807,2.973231,0.000000,622,320,0
30,session_vwap,against,2025-01-23T05:00:00Z,2025-01-23T00:00:00-05:00,long,bullish,0.163035,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T05:52:00Z,2025-01-23T05:52:00Z,2025-01-23T05:55:00Z,2025-01-23T00:52:00-05:00,2025-01-23,overnight,overnight,short,vwap_bear_rejection,stop,-1.896000,0.600000,-1.800000,1.2500,21957.8753,21956.5000,21957.7500,21954.0000,21957.7500,-0.412698,1.435897,0.000000,126,69,0
30,session_vwap,against,2025-01-23T05:30:00Z,2025-01-23T00:30:00-05:00,short,bearish,0.221400,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T06:15:00Z,2025-01-23T06:15:00Z,2025-01-23T06:24:00Z,2025-01-23T01:15:00-05:00,2025-01-23,overnight,overnight,long,vwap_bull_rejection,stop,-1.407273,1.545455,-4.363636,2.7500,21957.7927,21960.5000,21957.7500,21966.0000,21957.7500,0.516129,2.262774,0.000000,248,119,0
30,session_vwap,aligned,2025-01-23T15:30:00Z,2025-01-23T10:30:00-05:00,long,bullish,0.777564,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T16:14:00Z,2025-01-23T16:14:00Z,2025-01-23T16:34:00Z,2025-01-23T11:14:00-05:00,2025-01-23,rth_09_30_16_00,rth_mid_11_00_11_30,long,vwap_bull_rejection,timeout,0.734957,0.939130,-0.886957,28.7500,21908.5486,21935.5000,21906.7500,21993.0000,21957.7500,0.228930,1.810563,0.000000,5185,2628,0
30,session_vwap,against,2025-01-23T17:00:00Z,2025-01-23T12:00:00-05:00,long,bullish,0.302133,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T17:33:00Z,2025-01-23T17:33:00Z,2025-01-23T17:35:00Z,2025-01-23T12:33:00-05:00,2025-01-23,rth_09_30_16_00,rth_lunch_11_30_13_30,short,vwap_bear_rejection,target,1.701333,2.133333,-0.200000,3.7500,21915.5434,21913.2500,21917.0000,21905.7500,21905.7500,-0.109683,2.098297,0.000000,2489,1297,0
30,session_vwap,aligned,2025-01-23T17:00:00Z,2025-01-23T12:00:00-05:00,long,bullish,0.302133,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-23T17:46:00Z,2025-01-23T17:46:00Z,2025-01-23T18:06:00Z,2025-01-23T12:46:00-05:00,2025-01-23,rth_09_30_16_00,rth_lunch_11_30_13_30,long,vwap_bull_rejection,timeout,1.451707,1.975610,-0.097561,10.2500,21915.3931,21922.0000,21911.7500,21942.5000,21938.0000,0.199620,1.294968,0.000000,2104,1010,0
30,session_vwap,aligned,2025-01-23T23:30:00Z,2025-01-23T18:30:00-05:00,long,bullish,0.166278,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T00:16:00Z,2025-01-24T00:16:00Z,2025-01-24T00:18:00Z,2025-01-23T19:16:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,stop,-1.280000,0.062500,-1.000000,4.0000,22005.8386,22009.5000,22005.5000,22017.5000,22005.5000,0.425414,1.450902,0.000000,181,103,0
30,session_vwap,neutral,2025-01-24T00:00:00Z,2025-01-23T19:00:00-05:00,neutral,neutral,0.000835,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T00:36:00Z,2025-01-24T00:36:00Z,2025-01-24T00:37:00Z,2025-01-23T19:36:00-05:00,2025-01-24,overnight,overnight,short,vwap_bear_rejection,stop,-2.120000,0.250000,-1.750000,1.0000,22006.1758,22004.7500,22005.7500,22002.7500,22005.7500,-0.187500,1.220442,0.000000,160,89,0
30,session_vwap,against,2025-01-24T00:30:00Z,2025-01-23T19:30:00-05:00,short,bearish,0.003573,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:07:00Z,2025-01-24T01:07:00Z,2025-01-24T01:12:00Z,2025-01-23T20:07:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,target,1.776000,2.000000,-0.100000,5.0000,22005.8370,22011.7500,22006.7500,22021.7500,22021.7500,0.414938,1.305702,0.000000,482,275,0
30,session_vwap,against,2025-01-24T01:00:00Z,2025-01-23T20:00:00-05:00,long,bullish,0.379713,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:38:00Z,2025-01-24T01:38:00Z,2025-01-24T01:52:00Z,2025-01-23T20:38:00-05:00,2025-01-24,overnight,overnight,short,vwap_bear_rejection,stop,-1.280000,1.812500,-1.125000,4.0000,22012.3945,22008.2500,22012.2500,22000.2500,22012.2500,-0.391156,1.234257,0.000000,588,349,0
30,session_vwap,against,2025-01-24T01:00:00Z,2025-01-23T20:00:00-05:00,long,bullish,0.379713,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T01:53:00Z,2025-01-24T01:53:00Z,2025-01-24T02:04:00Z,2025-01-23T20:53:00-05:00,2025-01-24,overnight,overnight,short,vwap_bear_rejection,stop,-1.263529,0.823529,-1.529412,4.2500,22011.7425,22007.7500,22012.0000,21999.2500,22012.0000,-0.264317,1.201376,0.000000,454,249,0
30,session_vwap,against,2025-01-24T01:30:00Z,2025-01-23T20:30:00-05:00,short,bearish,0.128030,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T02:05:00Z,2025-01-24T02:05:00Z,2025-01-24T02:17:00Z,2025-01-23T21:05:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,target,1.882105,2.763158,-0.421053,9.5000,22011.6871,22020.0000,22010.5000,22039.0000,22039.0000,0.106667,3.798842,0.000000,1050,564,0
30,session_vwap,neutral,2025-01-24T09:00:00Z,2025-01-24T04:00:00-05:00,neutral,neutral,0.134916,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T09:41:00Z,2025-01-24T09:41:00Z,2025-01-24T09:43:00Z,2025-01-24T04:41:00-05:00,2025-01-24,overnight,overnight,short,vwap_bear_rejection,stop,-1.320000,0.571429,-1.214286,3.5000,22010.2276,22006.0000,22009.5000,21999.0000,22009.5000,-0.241050,1.274719,0.000000,419,205,0
30,session_vwap,aligned,2025-01-24T11:00:00Z,2025-01-24T06:00:00-05:00,short,bearish,0.003221,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T11:30:00Z,2025-01-24T11:30:00Z,2025-01-24T11:50:00Z,2025-01-24T06:30:00-05:00,2025-01-24,overnight,overnight,short,vwap_bear_rejection,stop,-1.112000,0.825000,-1.175000,10.0000,22008.8414,21998.2500,22008.2500,21978.2500,22008.2500,-0.399254,2.635202,0.000000,536,322,0
30,session_vwap,neutral,2025-01-24T11:30:00Z,2025-01-24T06:30:00-05:00,neutral,neutral,0.016078,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T12:01:00Z,2025-01-24T12:01:00Z,2025-01-24T12:18:00Z,2025-01-24T07:01:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,target,1.813333,2.541667,-0.708333,6.0000,22008.5968,22014.2500,22008.2500,22026.2500,22026.2500,0.252888,3.418916,0.000000,779,473,0
30,session_vwap,aligned,2025-01-24T12:30:00Z,2025-01-24T07:30:00-05:00,long,bullish,0.655458,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T13:13:00Z,2025-01-24T13:13:00Z,2025-01-24T13:33:00Z,2025-01-24T08:13:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,timeout,-0.587000,0.950000,-0.700000,10.0000,22010.5521,22018.7500,22008.7500,22038.7500,22014.0000,0.297045,1.330850,0.000000,643,291,0
30,session_vwap,neutral,2025-01-24T13:30:00Z,2025-01-24T08:30:00-05:00,neutral,neutral,0.018814,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:01:00Z,2025-01-24T14:01:00Z,2025-01-24T14:06:00Z,2025-01-24T09:01:00-05:00,2025-01-24,overnight,overnight,long,vwap_bull_rejection,stop,-1.165926,0.851852,-1.407407,6.7500,22010.4884,22016.0000,22009.2500,22029.5000,22009.2500,0.308534,1.853955,0.000000,914,507,0
30,session_vwap,aligned,2025-01-24T14:00:00Z,2025-01-24T09:00:00-05:00,long,bullish,1.213534,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:34:00Z,2025-01-24T14:34:00Z,2025-01-24T14:36:00Z,2025-01-24T09:34:00-05:00,2025-01-24,rth_09_30_16_00,rth_open_09_30_11_00,long,vwap_bull_rejection,stop,-1.074667,0.300000,-1.283333,15.0000,22015.1866,22026.5000,22011.5000,22056.5000,22011.5000,0.148652,3.670440,0.000000,8382,4167,0
30,session_vwap,against,2025-01-24T14:00:00Z,2025-01-24T09:00:00-05:00,long,bullish,1.213534,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T14:39:00Z,2025-01-24T14:39:00Z,2025-01-24T14:40:00Z,2025-01-24T09:39:00-05:00,2025-01-24,rth_09_30_16_00,rth_open_09_30_11_00,short,vwap_bear_rejection,stop,-1.149333,0.433333,-2.366667,7.5000,22015.2409,22006.2500,22013.7500,21991.2500,22013.7500,-0.113917,2.045566,0.000000,7286,3709,0
30,session_vwap,aligned,2025-01-24T16:00:00Z,2025-01-24T11:00:00-05:00,short,bearish,0.187847,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T16:57:00Z,2025-01-24T16:57:00Z,2025-01-24T17:17:00Z,2025-01-24T11:57:00-05:00,2025-01-24,rth_09_30_16_00,rth_lunch_11_30_13_30,short,vwap_bear_rejection,timeout,0.196854,1.033708,-0.370787,22.2500,22017.0230,21995.0000,22017.2500,21950.5000,21989.5000,-0.281737,4.064318,0.000000,6357,3422,0
30,session_vwap,aligned,2025-01-24T22:00:00Z,2025-01-24T17:00:00-05:00,short,bearish,1.641676,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-26T23:05:00Z,2025-01-26T23:05:00Z,2025-01-26T23:07:00Z,2025-01-26T18:05:00-05:00,2025-01-27,overnight,overnight,short,vwap_bear_rejection,stop,-1.044800,0.270000,-1.140000,25.0000,21706.6980,21681.2500,21706.2500,21631.2500,21706.2500,-0.211317,4.123875,0.000000,2863,1486,0
30,session_vwap,aligned,2025-01-27T14:30:00Z,2025-01-27T09:30:00-05:00,long,bullish,0.645195,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T15:24:00Z,2025-01-27T15:24:00Z,2025-01-27T15:31:00Z,2025-01-27T10:24:00-05:00,2025-01-27,rth_09_30_16_00,rth_open_09_30_11_00,long,vwap_bull_rejection,target,1.969103,2.186207,-0.275862,36.2500,21261.8969,21300.5000,21264.2500,21373.0000,21373.0000,0.149560,1.435705,0.000000,8525,4750,0
30,session_vwap,against,2025-01-27T15:30:00Z,2025-01-27T10:30:00-05:00,long,bullish,0.462940,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T16:21:00Z,2025-01-27T16:21:00Z,2025-01-27T16:29:00Z,2025-01-27T11:21:00-05:00,2025-01-27,rth_09_30_16_00,rth_mid_11_00_11_30,short,vwap_bear_rejection,target,1.954286,2.163265,-0.693878,24.5000,21273.3918,21248.2500,21272.7500,21199.2500,21199.2500,-0.124743,1.202059,0.000000,4858,2564,0
30,session_vwap,against,2025-01-27T22:00:00Z,2025-01-27T17:00:00-05:00,long,bullish,0.632173,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T23:15:00Z,2025-01-27T23:15:00Z,2025-01-27T23:21:00Z,2025-01-27T18:15:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,target,1.936901,2.901408,-0.112676,17.7500,21336.2653,21317.5000,21335.2500,21282.0000,21282.0000,-0.227723,1.275713,0.000000,707,454,0
30,session_vwap,against,2025-01-27T23:00:00Z,2025-01-27T18:00:00-05:00,short,bearish,0.328176,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T23:51:00Z,2025-01-27T23:51:00Z,2025-01-27T23:55:00Z,2025-01-27T18:51:00-05:00,2025-01-28,overnight,overnight,long,vwap_bull_rejection,target,1.878919,2.189189,0.000000,9.2500,21299.4023,21310.7500,21301.5000,21329.2500,21329.2500,0.345212,2.790842,0.000000,1347,863,0
30,session_vwap,against,2025-01-28T00:30:00Z,2025-01-27T19:30:00-05:00,short,bearish,0.107441,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:07:00Z,2025-01-28T01:07:00Z,2025-01-28T01:19:00Z,2025-01-27T20:07:00-05:00,2025-01-28,overnight,overnight,long,vwap_bull_rejection,stop,-1.121081,1.270270,-1.216216,9.2500,21301.0504,21309.7500,21300.5000,21328.2500,21300.5000,0.136483,2.202949,0.000000,762,486,0
30,session_vwap,against,2025-01-28T01:00:00Z,2025-01-27T20:00:00-05:00,long,bullish,0.236290,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:48:00Z,2025-01-28T01:48:00Z,2025-01-28T01:52:00Z,2025-01-27T20:48:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.093333,0.208333,-1.000000,12.0000,21302.7624,21291.5000,21303.5000,21267.5000,21303.5000,-0.209452,2.847530,0.000000,931,569,0
30,session_vwap,aligned,2025-01-28T01:00:00Z,2025-01-27T20:00:00-05:00,long,bullish,0.236290,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:54:00Z,2025-01-28T01:54:00Z,2025-01-28T01:59:00Z,2025-01-27T20:54:00-05:00,2025-01-28,overnight,overnight,long,vwap_bull_rejection,stop,-1.165926,0.666667,-9.148148,6.7500,21302.6949,21308.5000,21301.7500,21322.0000,21301.7500,0.281416,1.528266,0.000000,565,318,0
30,session_vwap,neutral,2025-01-28T02:00:00Z,2025-01-27T21:00:00-05:00,neutral,neutral,0.046398,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T02:33:00Z,2025-01-28T02:33:00Z,2025-01-28T02:35:00Z,2025-01-27T21:33:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.154483,0.172414,-1.896552,7.2500,21294.1748,21286.0000,21293.2500,21271.5000,21293.2500,-0.242009,1.590992,0.000000,657,399,0
30,session_vwap,aligned,2025-01-28T02:30:00Z,2025-01-27T21:30:00-05:00,short,bearish,0.004597,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T03:03:00Z,2025-01-28T03:03:00Z,2025-01-28T03:05:00Z,2025-01-27T22:03:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.149333,0.100000,-1.500000,7.5000,21293.4928,21285.2500,21292.7500,21270.2500,21292.7500,-0.271820,1.232329,0.000000,401,229,0
30,session_vwap,against,2025-01-28T03:00:00Z,2025-01-27T22:00:00-05:00,long,bullish,0.384550,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T03:55:00Z,2025-01-28T03:55:00Z,2025-01-28T04:08:00Z,2025-01-27T22:55:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.131765,0.676471,-1.235294,8.5000,21294.9903,21286.2500,21294.7500,21269.2500,21294.7500,-0.234875,1.671375,0.000000,562,301,0
30,session_vwap,neutral,2025-01-28T03:30:00Z,2025-01-27T22:30:00-05:00,neutral,neutral,0.052397,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:10:00Z,2025-01-28T04:10:00Z,2025-01-28T04:12:00Z,2025-01-27T23:10:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.131765,0.382353,-1.176471,8.5000,21294.8348,21285.5000,21294.0000,21268.5000,21294.0000,-0.213836,1.240492,0.000000,318,170,0
30,session_vwap,neutral,2025-01-28T03:30:00Z,2025-01-27T22:30:00-05:00,neutral,neutral,0.052397,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:14:00Z,2025-01-28T04:14:00Z,2025-01-28T04:17:00Z,2025-01-27T23:14:00-05:00,2025-01-28,overnight,overnight,long,vwap_bull_rejection,stop,-1.298667,0.866667,-1.933333,3.7500,21294.8388,21299.0000,21295.2500,21306.5000,21295.2500,0.358601,2.604404,0.000000,686,357,0
30,session_vwap,neutral,2025-01-28T03:30:00Z,2025-01-27T22:30:00-05:00,neutral,neutral,0.052397,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:21:00Z,2025-01-28T04:21:00Z,2025-01-28T04:23:00Z,2025-01-27T23:21:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,stop,-1.104186,0.046512,-1.255814,10.7500,21294.8367,21285.0000,21295.7500,21263.5000,21295.7500,-0.455000,1.385281,0.000000,400,230,0
30,session_vwap,aligned,2025-01-28T06:00:00Z,2025-01-28T01:00:00-05:00,long,bullish,0.044560,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T06:38:00Z,2025-01-28T06:38:00Z,2025-01-28T06:40:00Z,2025-01-28T01:38:00-05:00,2025-01-28,overnight,overnight,long,vwap_bull_rejection,stop,-1.224000,0.800000,-4.150000,5.0000,21293.7501,21297.0000,21292.0000,21307.0000,21292.0000,0.171717,1.367403,0.000000,396,166,0
30,session_vwap,against,2025-01-28T11:30:00Z,2025-01-28T06:30:00-05:00,long,bullish,0.374701,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T12:03:00Z,2025-01-28T12:03:00Z,2025-01-28T12:11:00Z,2025-01-28T07:03:00-05:00,2025-01-28,overnight,overnight,short,vwap_bear_rejection,target,1.904681,2.085106,-0.872340,11.7500,21323.8607,21311.2500,21323.0000,21287.7500,21287.7500,-0.270170,2.166453,0.000000,1351,771,0
30,session_vwap,aligned,2025-01-28T14:00:00Z,2025-01-28T09:00:00-05:00,short,bearish,0.331530,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T14:32:00Z,2025-01-28T14:32:00Z,2025-01-28T14:52:00Z,2025-01-28T09:32:00-05:00,2025-01-28,rth_09_30_16_00,rth_open_09_30_11_00,short,vwap_bear_rejection,timeout,0.226988,1.461847,-0.630522,62.2500,21315.4274,21251.7500,21314.0000,21127.2500,21236.5000,-0.181566,8.429554,0.000000,14039,8011,0
30,session_vwap,aligned,2025-01-28T23:00:00Z,2025-01-28T18:00:00-05:00,long,bullish,0.211080,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T23:46:00Z,2025-01-28T23:46:00Z,2025-01-28T23:48:00Z,2025-01-28T18:46:00-05:00,2025-01-29,overnight,overnight,long,vwap_bull_rejection,stop,-1.235789,0.526316,-1.000000,4.7500,21556.2741,21561.5000,21556.7500,21571.0000,21556.7500,0.272727,1.245817,0.000000,242,149,0
30,session_vwap,against,2025-01-28T23:30:00Z,2025-01-28T18:30:00-05:00,short,bearish,0.111103,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T00:06:00Z,2025-01-29T00:06:00Z,2025-01-29T00:12:00Z,2025-01-28T19:06:00-05:00,2025-01-29,overnight,overnight,long,vwap_bull_rejection,stop,-1.194783,1.782609,-2.347826,5.7500,21554.9652,21561.7500,21556.0000,21573.2500,21556.0000,0.122807,1.604880,0.000000,342,201,0
30,session_vwap,against,2025-01-29T00:00:00Z,2025-01-28T19:00:00-05:00,short,bearish,0.118849,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T00:31:00Z,2025-01-29T00:31:00Z,2025-01-29T00:32:00Z,2025-01-28T19:31:00-05:00,2025-01-29,overnight,overnight,long,vwap_bull_rejection,stop,-1.896000,1.000000,-2.200000,1.2500,21555.3746,21556.2500,21555.0000,21558.7500,21555.0000,0.355670,2.347958,0.000000,388,213,0
30,session_vwap,against,2025-01-29T12:30:00Z,2025-01-29T07:30:00-05:00,long,bullish,0.433459,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T13:07:00Z,2025-01-29T13:07:00Z,2025-01-29T13:08:00Z,2025-01-29T08:07:00-05:00,2025-01-29,overnight,overnight,short,vwap_bear_rejection,target,1.440000,5.750000,-0.125000,2.0000,21636.0241,21633.2500,21635.2500,21629.2500,21629.2500,-0.147503,1.799561,0.000000,861,513,0
30,session_vwap,against,2025-01-29T19:00:00Z,2025-01-29T14:00:00-05:00,short,bearish,1.539395,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T19:42:00Z,2025-01-29T19:42:00Z,2025-01-29T19:44:00Z,2025-01-29T14:42:00-05:00,2025-01-29,rth_09_30_16_00,rth_afternoon_13_30_15_00,long,vwap_bull_rejection,stop,-1.025747,0.074713,-1.172414,43.5000,21523.5826,21560.2500,21516.7500,21647.2500,21516.7500,0.147766,2.072435,0.000000,9021,5512,0
30,session_vwap,aligned,2025-01-29T22:00:00Z,2025-01-29T17:00:00-05:00,long,bullish,0.484038,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T23:07:00Z,2025-01-29T23:07:00Z,2025-01-29T23:13:00Z,2025-01-29T18:07:00-05:00,2025-01-30,overnight,overnight,long,vwap_bull_rejection,stop,-1.042264,0.198113,-1.018868,26.5000,21552.4041,21578.7500,21552.2500,21631.7500,21552.2500,0.343340,1.669407,0.000000,1066,662,0
30,session_vwap,aligned,2025-01-29T23:00:00Z,2025-01-29T18:00:00-05:00,short,bearish,0.189235,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T23:56:00Z,2025-01-29T23:56:00Z,2025-01-29T23:59:00Z,2025-01-29T18:56:00-05:00,2025-01-30,overnight,overnight,short,vwap_bear_rejection,stop,-1.154483,0.620690,-1.000000,7.2500,21542.8067,21538.0000,21545.2500,21523.5000,21545.2500,-0.247368,1.317843,0.000000,380,214,0
30,session_vwap,neutral,2025-01-29T23:30:00Z,2025-01-29T18:30:00-05:00,neutral,neutral,0.078744,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T00:01:00Z,2025-01-30T00:01:00Z,2025-01-30T00:09:00Z,2025-01-29T19:01:00-05:00,2025-01-30,overnight,overnight,short,vwap_bear_rejection,stop,-1.135758,0.848485,-1.909091,8.2500,21542.5922,21533.2500,21541.5000,21516.7500,21541.5000,-0.194805,1.685516,0.000000,462,311,0
30,session_vwap,neutral,2025-01-30T09:30:00Z,2025-01-30T04:30:00-05:00,neutral,neutral,0.024423,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T10:04:00Z,2025-01-30T10:04:00Z,2025-01-30T10:10:00Z,2025-01-30T05:04:00-05:00,2025-01-30,overnight,overnight,long,vwap_bull_rejection,stop,-1.114872,0.282051,-1.307692,9.7500,21634.8155,21645.7500,21636.0000,21665.2500,21636.0000,0.319066,1.270391,0.000000,514,329,0
30,session_vwap,aligned,2025-01-30T10:00:00Z,2025-01-30T05:00:00-05:00,short,bearish,0.349554,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T10:46:00Z,2025-01-30T10:46:00Z,2025-01-30T10:48:00Z,2025-01-30T05:46:00-05:00,2025-01-30,overnight,overnight,short,vwap_bear_rejection,stop,-1.235789,0.578947,-1.421053,4.7500,21634.3644,21629.7500,21634.5000,21620.2500,21634.5000,-0.372294,1.227255,0.000000,462,278,0
30,session_vwap,aligned,2025-01-30T11:30:00Z,2025-01-30T06:30:00-05:00,long,bullish,0.148168,MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T12:07:00Z,2025-01-30T12:07:00Z,2025-01-30T12:09:00Z,2025-01-30T07:07:00-05:00,2025-01-30,overnight,overnight,long,vwap_bull_rejection,stop,-1.106667,0.071429,-1.547619,10.5000,21635.9948,21647.7500,21637.2500,21668.7500,21637.2500,0.177632,2.257705,0.000000,1520,833,0
