root,session_date,globex_first_timestamp,globex_last_timestamp,globex_open,globex_high,globex_low,globex_close,globex_volume,globex_bar_count,rth_morning_first_timestamp,rth_morning_last_timestamp,rth_morning_open,rth_morning_high,rth_morning_low,rth_morning_close,rth_morning_volume,rth_morning_bar_count,rth_morning_atr20,cohort,globex_range,globex_reference_median_20,globex_range_ratio,globex_state,globex_range_ratio_bin,rth_morning_range,rth_morning_range_div_atr20,rth_morning_trendiness,rth_morning_signed_trendiness,breached_globex_high,breached_globex_low,closed_outside_globex_range,max_extension_beyond_globex_range,failed_breakout_reentry,year,month,week
MNQ,2025-08-06,2025-08-05 22:00:00+00:00,2025-08-06 13:29:00+00:00,23092.0,23227.25,23045.25,23168.75,346112,930,2025-08-06 13:30:00+00:00,2025-08-06 15:29:00+00:00,23168.75,23331.25,23148.75,23323.75,567318,120,268.825,primary_2023_2025,182.0,116.625,1.5605573419078242,expansion,gt_1_3,182.5,0.6788803124709384,0.8493150684931506,0.8493150684931506,True,False,True,104.0,False,2025,2025-08,2025-W32
MNQ,2025-08-07,2025-08-06 22:00:00+00:00,2025-08-07 13:29:00+00:00,23416.75,23638.0,23385.25,23601.25,350948,930,2025-08-07 13:30:00+00:00,2025-08-07 15:29:00+00:00,23601.0,23671.25,23496.75,23509.5,583252,120,270.5625,primary_2023_2025,252.75,116.625,2.167202572347267,expansion,gt_1_3,174.5,0.6449526449526449,0.5243553008595988,-0.5243553008595988,True,False,False,33.25,True,2025,2025-08,2025-W32
MNQ,2025-08-08,2025-08-07 22:00:00+00:00,2025-08-08 13:29:00+00:00,23519.5,23583.25,23503.25,23541.5,228853,930,2025-08-08 13:30:00+00:00,2025-08-08 15:29:00+00:00,23541.75,23702.75,23530.0,23666.0,401965,120,275.175,primary_2023_2025,80.0,130.75,0.6118546845124283,compression,0_5_to_0_7,172.75,0.6277823203416008,0.7192474674384949,0.7192474674384949,True,False,True,119.5,False,2025,2025-08,2025-W32
MNQ,2025-08-11,2025-08-10 22:00:00+00:00,2025-08-11 13:29:00+00:00,23767.25,23773.5,23667.75,23715.0,261850,930,2025-08-11 13:30:00+00:00,2025-08-11 15:29:00+00:00,23715.75,23767.5,23681.0,23734.75,320884,120,265.75,primary_2023_2025,105.75,116.625,0.9067524115755627,neutral,0_9_to_1_1,86.5,0.3254938852304798,0.21965317919075145,0.21965317919075145,False,False,False,0.0,False,2025,2025-08,2025-W33
MNQ,2025-08-12,2025-08-11 22:00:00+00:00,2025-08-12 13:29:00+00:00,23632.0,23822.25,23596.0,23732.75,329530,930,2025-08-12 13:30:00+00:00,2025-08-12 15:29:00+00:00,23733.0,23861.0,23622.0,23833.25,520027,120,269.1,primary_2023_2025,226.25,112.5,2.011111111111111,expansion,gt_1_3,239.0,0.8881456707543663,0.4194560669456067,0.4194560669456067,True,False,True,38.75,False,2025,2025-08,2025-W33
MNQ,2025-08-13,2025-08-12 22:00:00+00:00,2025-08-13 13:29:00+00:00,23947.25,24046.5,23921.0,24044.5,210391,930,2025-08-13 13:30:00+00:00,2025-08-13 15:29:00+00:00,24044.5,24069.0,23892.25,23925.0,462263,120,284.0125,primary_2023_2025,125.5,112.5,1.1155555555555556,neutral,1_1_to_1_3,176.75,0.6223317635667445,0.6760961810466761,-0.6760961810466761,True,True,False,28.75,True,2025,2025-08,2025-W33
MNQ,2025-08-14,2025-08-13 22:00:00+00:00,2025-08-14 13:29:00+00:00,23930.0,23965.0,23793.25,23858.0,254674,930,2025-08-14 13:30:00+00:00,2025-08-14 15:29:00+00:00,23858.25,24005.5,23841.25,23888.5,416767,120,283.0875,primary_2023_2025,171.75,112.5,1.5266666666666666,expansion,gt_1_3,164.25,0.5802092992449331,0.1841704718417047,0.1841704718417047,True,False,False,40.5,True,2025,2025-08,2025-W33
MNQ,2025-08-15,2025-08-14 22:00:00+00:00,2025-08-15 13:29:00+00:00,23891.25,23962.75,23871.5,23909.0,228144,930,2025-08-15 13:30:00+00:00,2025-08-15 15:29:00+00:00,23909.25,23910.75,23766.0,23802.5,441676,120,281.4625,primary_2023_2025,91.25,112.5,0.8111111111111111,neutral,0_7_to_0_9,144.75,0.5142781009903629,0.7374784110535406,-0.7374784110535406,False,True,True,105.5,False,2025,2025-08,2025-W33
MNQ,2025-08-18,2025-08-17 22:00:00+00:00,2025-08-18 13:29:00+00:00,23795.0,23882.0,23738.75,23768.5,233158,930,2025-08-18 13:30:00+00:00,2025-08-18 15:29:00+00:00,23768.75,23824.5,23718.75,23744.0,401374,120,276.1875,primary_2023_2025,143.25,112.5,1.2733333333333334,neutral,1_1_to_1_3,105.75,0.38289205702647655,0.23404255319148937,-0.23404255319148937,False,True,False,20.0,True,2025,2025-08,2025-W34
MNQ,2025-08-19,2025-08-18 22:00:00+00:00,2025-08-19 13:29:00+00:00,23799.0,23839.75,23730.75,23762.5,232355,930,2025-08-19 13:30:00+00:00,2025-08-19 15:29:00+00:00,23762.5,23770.75,23514.0,23579.5,596512,120,275.9125,primary_2023_2025,109.0,116.625,0.9346195069667739,neutral,0_9_to_1_1,256.75,0.9305486340778326,0.7127555988315482,-0.7127555988315482,False,True,True,216.75,False,2025,2025-08,2025-W34
MNQ,2025-08-20,2025-08-19 22:00:00+00:00,2025-08-20 13:29:00+00:00,23456.0,23489.0,23334.25,23426.75,340767,930,2025-08-20 13:30:00+00:00,2025-08-20 15:29:00+00:00,23425.75,23432.0,23035.25,23225.25,708254,120,296.175,primary_2023_2025,154.75,116.625,1.3269024651661308,expansion,gt_1_3,396.75,1.3395796404152949,0.5053560176433523,-0.5053560176433523,False,True,True,299.0,False,2025,2025-08,2025-W34
MNQ,2025-08-21,2025-08-20 22:00:00+00:00,2025-08-21 13:29:00+00:00,23322.0,23369.5,23207.5,23260.25,336112,930,2025-08-21 13:30:00+00:00,2025-08-21 15:29:00+00:00,23260.25,23348.25,23155.25,23256.25,625462,120,309.6125,primary_2023_2025,162.0,122.875,1.318413021363174,expansion,gt_1_3,193.0,0.6233598449674996,0.02072538860103627,-0.02072538860103627,False,True,False,52.25,True,2025,2025-08,2025-W34
MNQ,2025-08-22,2025-08-21 22:00:00+00:00,2025-08-22 13:29:00+00:00,23228.0,23281.0,23074.25,23264.75,307714,930,2025-08-22 13:30:00+00:00,2025-08-22 15:29:00+00:00,23264.75,23650.0,23206.25,23621.0,707982,120,310.5375,primary_2023_2025,206.75,134.375,1.5386046511627907,expansion,gt_1_3,443.75,1.4289739564464838,0.8028169014084507,0.8028169014084507,True,False,True,369.0,False,2025,2025-08,2025-W34
MNQ,2025-08-25,2025-08-24 22:00:00+00:00,2025-08-25 13:29:00+00:00,23600.0,23610.0,23462.0,23496.0,268921,930,2025-08-25 13:30:00+00:00,2025-08-25 15:29:00+00:00,23496.0,23603.75,23445.0,23598.75,465898,120,290.775,primary_2023_2025,148.0,149.0,0.9932885906040269,neutral,0_9_to_1_1,158.75,0.5459547760295762,0.647244094488189,0.647244094488189,False,True,False,17.0,True,2025,2025-08,2025-W35
MNQ,2025-08-26,2025-08-25 22:00:00+00:00,2025-08-26 13:29:00+00:00,23510.25,23520.5,23371.25,23470.5,331583,930,2025-08-26 13:30:00+00:00,2025-08-26 15:29:00+00:00,23470.25,23551.5,23426.75,23508.25,473397,120,276.225,primary_2023_2025,149.25,151.375,0.985962014863749,neutral,0_9_to_1_1,124.75,0.4516245814100823,0.3046092184368738,0.3046092184368738,True,False,False,31.0,True,2025,2025-08,2025-W35
MNQ,2025-08-27,2025-08-26 22:00:00+00:00,2025-08-27 13:29:00+00:00,23607.25,23629.0,23535.75,23541.5,218211,930,2025-08-27 13:30:00+00:00,2025-08-27 15:29:00+00:00,23541.5,23616.0,23488.5,23590.0,396095,120,278.5625,primary_2023_2025,93.25,152.0,0.6134868421052632,compression,0_5_to_0_7,127.5,0.4577069777877496,0.3803921568627451,0.3803921568627451,False,True,False,47.25,True,2025,2025-08,2025-W35
MNQ,2025-08-28,2025-08-27 22:00:00+00:00,2025-08-28 13:29:00+00:00,23543.0,23662.0,23486.75,23640.5,317705,930,2025-08-28 13:30:00+00:00,2025-08-28 15:29:00+00:00,23640.5,23754.25,23572.5,23672.25,611873,120,270.0,primary_2023_2025,175.25,152.0,1.1529605263157894,neutral,1_1_to_1_3,181.75,0.6731481481481482,0.1746905089408528,0.1746905089408528,True,False,True,92.25,False,2025,2025-08,2025-W35
MNQ,2025-08-29,2025-08-28 22:00:00+00:00,2025-08-29 13:29:00+00:00,23761.0,23762.75,23612.0,23652.25,266693,930,2025-08-29 13:30:00+00:00,2025-08-29 15:29:00+00:00,23652.0,23668.0,23413.5,23482.0,629055,120,265.2875,primary_2023_2025,150.75,152.0,0.9917763157894737,neutral,0_9_to_1_1,254.5,0.9593365688168496,0.6679764243614931,-0.6679764243614931,False,True,True,198.5,False,2025,2025-08,2025-W35
MNQ,2025-09-01,2025-08-31 22:00:00+00:00,2025-09-01 13:29:00+00:00,23478.5,23555.25,23371.5,23476.75,238637,930,2025-09-01 13:30:00+00:00,2025-09-01 15:29:00+00:00,23476.0,23505.0,23443.25,23502.75,58200,120,251.0,primary_2023_2025,183.75,150.0,1.225,neutral,1_1_to_1_3,61.75,0.24601593625498008,0.4331983805668016,0.4331983805668016,False,False,False,0.0,False,2025,2025-09,2025-W36
MNQ,2025-09-02,2025-09-01 22:00:00+00:00,2025-09-02 13:29:00+00:00,23502.75,23511.0,23060.0,23100.5,485535,930,2025-09-02 13:30:00+00:00,2025-09-02 15:29:00+00:00,23100.25,23280.25,23025.0,23109.75,627630,120,244.7125,primary_2023_2025,451.0,150.0,3.006666666666667,expansion,gt_1_3,255.25,1.0430607345354241,0.03721841332027424,0.03721841332027424,False,True,False,35.0,True,2025,2025-09,2025-W36
MNQ,2025-09-03,2025-09-02 22:00:00+00:00,2025-09-03 13:29:00+00:00,23381.5,23458.5,23299.75,23423.25,312941,930,2025-09-03 13:30:00+00:00,2025-09-03 15:29:00+00:00,23423.5,23526.0,23369.75,23424.75,542832,120,262.4625,primary_2023_2025,158.75,152.75,1.039279869067103,neutral,0_9_to_1_1,156.25,0.5953231414011526,0.008,0.008,True,False,False,67.5,True,2025,2025-09,2025-W36
MNQ,2025-09-04,2025-09-03 22:00:00+00:00,2025-09-04 13:29:00+00:00,23456.0,23535.75,23430.5,23480.0,274232,930,2025-09-04 13:30:00+00:00,2025-09-04 15:29:00+00:00,23480.25,23556.0,23410.0,23546.0,542168,120,262.8125,primary_2023_2025,105.25,152.75,0.6890343698854338,compression,0_5_to_0_7,146.0,0.5555291319857313,0.4503424657534247,0.4503424657534247,True,True,True,20.5,False,2025,2025-09,2025-W36
MNQ,2025-09-05,2025-09-04 22:00:00+00:00,2025-09-05 13:29:00+00:00,23694.0,23898.75,23691.75,23874.5,321117,930,2025-09-05 13:30:00+00:00,2025-09-05 15:29:00+00:00,23874.5,23902.5,23505.0,23633.0,850981,120,260.8875,primary_2023_2025,207.0,150.0,1.38,expansion,gt_1_3,397.5,1.5236452493891046,0.6075471698113207,-0.6075471698113207,True,True,True,186.75,False,2025,2025-09,2025-W36
MNQ,2025-09-08,2025-09-07 22:00:00+00:00,2025-09-08 13:29:00+00:00,23676.5,23797.25,23650.5,23783.5,266739,930,2025-09-08 13:30:00+00:00,2025-09-08 15:29:00+00:00,23784.25,23888.0,23771.25,23876.25,465033,120,268.075,primary_2023_2025,146.75,152.75,0.9607201309328969,neutral,0_9_to_1_1,116.75,0.4355124498741024,0.7880085653104925,0.7880085653104925,True,False,True,90.75,False,2025,2025-09,2025-W37
MNQ,2025-09-09,2025-09-08 22:00:00+00:00,2025-09-09 13:29:00+00:00,23799.75,23885.25,23790.75,23835.25,237529,930,2025-09-09 13:30:00+00:00,2025-09-09 15:29:00+00:00,23835.0,23857.75,23726.5,23784.25,485870,120,264.7625,primary_2023_2025,94.5,152.75,0.618657937806874,compression,0_5_to_0_7,131.25,0.4957273027713517,0.38666666666666666,-0.38666666666666666,False,True,True,64.25,False,2025,2025-09,2025-W37
MNQ,2025-09-10,2025-09-09 22:00:00+00:00,2025-09-10 13:29:00+00:00,23900.25,24041.0,23874.0,23998.0,261816,930,2025-09-10 13:30:00+00:00,2025-09-10 15:29:00+00:00,23998.5,24000.75,23894.25,23942.5,482820,120,269.925,primary_2023_2025,167.0,150.0,1.1133333333333333,neutral,1_1_to_1_3,106.5,0.3945540427896638,0.5258215962441315,-0.5258215962441315,False,False,False,0.0,False,2025,2025-09,2025-W37
MNQ,2025-09-11,2025-09-10 22:00:00+00:00,2025-09-11 13:29:00+00:00,23856.75,23978.25,23845.0,23977.0,283961,930,2025-09-11 13:30:00+00:00,2025-09-11 15:29:00+00:00,23977.0,24048.75,23909.75,24038.0,477496,120,275.6625,primary_2023_2025,133.25,152.75,0.8723404255319149,neutral,0_7_to_0_9,139.0,0.5042397859701627,0.43884892086330934,0.43884892086330934,True,False,True,70.5,False,2025,2025-09,2025-W37
MNQ,2025-09-12,2025-09-11 22:00:00+00:00,2025-09-12 13:29:00+00:00,24028.0,24053.75,23968.75,24040.25,197534,930,2025-09-12 13:30:00+00:00,2025-09-12 15:29:00+00:00,24040.5,24115.75,24002.0,24087.0,396790,120,262.5,primary_2023_2025,85.0,150.0,0.5666666666666667,compression,0_5_to_0_7,113.75,0.43333333333333335,0.4087912087912088,0.4087912087912088,True,False,True,62.0,False,2025,2025-09,2025-W37
MNQ,2025-09-15,2025-09-14 22:00:00+00:00,2025-09-15 13:29:00+00:00,24112.25,24183.25,24075.5,24177.0,132635,930,2025-09-15 13:30:00+00:00,2025-09-15 15:29:00+00:00,24177.75,24278.75,24172.0,24253.75,179673,120,240.7875,primary_2023_2025,107.75,150.0,0.7183333333333334,neutral,0_7_to_0_9,106.75,0.4433369672429009,0.711943793911007,0.711943793911007,True,False,True,95.5,False,2025,2025-09,2025-W38
MNQ,2025-09-16,2025-09-15 22:00:00+00:00,2025-09-16 13:29:00+00:00,24294.5,24646.75,24284.25,24588.25,141382,930,2025-09-16 13:30:00+00:00,2025-09-16 15:29:00+00:00,24588.25,24600.25,24511.0,24517.5,317553,120,237.6125,primary_2023_2025,362.5,150.0,2.4166666666666665,expansion,gt_1_3,89.25,0.3756115524225367,0.7927170868347339,-0.7927170868347339,False,False,False,0.0,False,2025,2025-09,2025-W38
MNQ,2025-09-17,2025-09-16 22:00:00+00:00,2025-09-17 13:29:00+00:00,24531.0,24553.0,24456.0,24521.25,172250,930,2025-09-17 13:30:00+00:00,2025-09-17 15:29:00+00:00,24521.0,24540.75,24403.5,24412.75,339980,120,240.425,primary_2023_2025,97.0,152.75,0.6350245499181669,compression,0_5_to_0_7,137.25,0.5708640948320682,0.7887067395264117,-0.7887067395264117,False,True,True,52.5,False,2025,2025-09,2025-W38
MNQ,2025-09-18,2025-09-17 22:00:00+00:00,2025-09-18 13:29:00+00:00,24504.0,24766.0,24492.5,24679.5,324686,930,2025-09-18 13:30:00+00:00,2025-09-18 15:29:00+00:00,24679.25,24815.75,24598.75,24782.75,491377,120,248.3,primary_2023_2025,273.5,150.0,1.8233333333333333,expansion,gt_1_3,217.0,0.8739428111155859,0.4769585253456221,0.4769585253456221,True,False,True,49.75,False,2025,2025-09,2025-W38
MNQ,2025-09-19,2025-09-18 22:00:00+00:00,2025-09-19 13:29:00+00:00,24715.0,24784.5,24655.0,24768.25,255032,930,2025-09-19 13:30:00+00:00,2025-09-19 15:29:00+00:00,24768.0,24816.0,24718.75,24727.5,432358,120,249.1,primary_2023_2025,129.5,150.0,0.8633333333333333,neutral,0_7_to_0_9,97.25,0.39040545965475715,0.41645244215938304,-0.41645244215938304,True,False,False,31.5,True,2025,2025-09,2025-W38
MNQ,2025-09-22,2025-09-21 22:00:00+00:00,2025-09-22 13:29:00+00:00,24851.5,24876.0,24748.5,24814.75,242704,930,2025-09-22 13:30:00+00:00,2025-09-22 15:29:00+00:00,24815.25,24938.0,24814.25,24920.25,362231,120,237.175,primary_2023_2025,127.5,148.625,0.8578637510513036,neutral,0_7_to_0_9,123.75,0.5217666280172868,0.8484848484848485,0.8484848484848485,True,False,True,62.0,False,2025,2025-09,2025-W39
MNQ,2025-09-23,2025-09-22 22:00:00+00:00,2025-09-23 13:29:00+00:00,24999.75,25026.25,24973.0,25000.75,189805,930,2025-09-23 13:30:00+00:00,2025-09-23 15:29:00+00:00,25001.0,25009.75,24929.5,24958.75,392757,120,234.3375,primary_2023_2025,53.25,148.0,0.3597972972972973,compression,lt_0_5,80.25,0.3424547927668427,0.5264797507788161,-0.5264797507788161,False,True,True,43.5,False,2025,2025-09,2025-W39
MNQ,2025-09-24,2025-09-23 22:00:00+00:00,2025-09-24 13:29:00+00:00,24839.75,24913.25,24810.75,24884.5,197618,930,2025-09-24 13:30:00+00:00,2025-09-24 15:29:00+00:00,24885.0,24899.25,24777.0,24794.0,423613,120,240.5125,primary_2023_2025,102.5,140.0,0.7321428571428571,neutral,0_7_to_0_9,122.25,0.5082895899381529,0.7443762781186094,-0.7443762781186094,False,True,True,33.75,False,2025,2025-09,2025-W39
MNQ,2025-09-25,2025-09-24 22:00:00+00:00,2025-09-25 13:29:00+00:00,24747.0,24792.5,24540.25,24577.0,341200,930,2025-09-25 13:30:00+00:00,2025-09-25 15:29:00+00:00,24576.5,24656.75,24422.0,24598.75,649054,120,247.8,primary_2023_2025,252.25,140.0,1.8017857142857143,expansion,gt_1_3,234.75,0.9473365617433414,0.09478168264110756,0.09478168264110756,False,True,False,118.25,True,2025,2025-09,2025-W39
MNQ,2025-09-26,2025-09-25 22:00:00+00:00,2025-09-26 13:29:00+00:00,24640.0,24747.25,24568.25,24654.25,368504,930,2025-09-26 13:30:00+00:00,2025-09-26 15:29:00+00:00,24654.25,24733.25,24520.0,24632.0,679561,120,244.7375,primary_2023_2025,179.0,140.0,1.2785714285714285,neutral,1_1_to_1_3,213.25,0.87134174370499,0.10433763188745604,-0.10433763188745604,False,True,False,48.25,True,2025,2025-09,2025-W39
MNQ,2025-09-29,2025-09-28 22:00:00+00:00,2025-09-29 13:29:00+00:00,24727.25,24909.5,24723.75,24851.25,279333,930,2025-09-29 13:30:00+00:00,2025-09-29 15:29:00+00:00,24851.25,24975.0,24848.25,24866.75,455361,120,232.925,primary_2023_2025,185.75,140.0,1.3267857142857142,expansion,gt_1_3,126.75,0.5441665772244284,0.1222879684418146,0.1222879684418146,True,False,False,65.5,True,2025,2025-09,2025-W40
MNQ,2025-09-30,2025-09-29 22:00:00+00:00,2025-09-30 13:29:00+00:00,24812.0,24856.75,24754.25,24820.75,277087,930,2025-09-30 13:30:00+00:00,2025-09-30 15:29:00+00:00,24820.5,24864.0,24722.5,24779.5,563840,120,222.775,primary_2023_2025,102.5,140.0,0.7321428571428571,neutral,0_7_to_0_9,141.5,0.6351700145887106,0.28975265017667845,-0.28975265017667845,True,True,False,31.75,True,2025,2025-09,2025-W40
MNQ,2025-10-01,2025-09-30 22:00:00+00:00,2025-10-01 13:29:00+00:00,24844.5,24877.0,24633.75,24763.75,394395,930,2025-10-01 13:30:00+00:00,2025-10-01 15:29:00+00:00,24763.5,24920.75,24726.0,24890.75,480965,120,225.2625,primary_2023_2025,243.25,131.375,1.851569933396765,expansion,gt_1_3,194.75,0.8645469174851562,0.6534017971758665,0.6534017971758665,True,False,True,43.75,False,2025,2025-10,2025-W40
MNQ,2025-10-02,2025-10-01 22:00:00+00:00,2025-10-02 13:29:00+00:00,25009.5,25180.0,25001.0,25165.0,256569,930,2025-10-02 13:30:00+00:00,2025-10-02 15:29:00+00:00,25164.75,25169.0,24993.75,25041.75,576071,120,239.325,primary_2023_2025,179.0,131.375,1.362511893434824,expansion,gt_1_3,175.25,0.7322678366238379,0.7018544935805991,-0.7018544935805991,False,True,False,7.25,True,2025,2025-10,2025-W40
MNQ,2025-10-03,2025-10-02 22:00:00+00:00,2025-10-03 13:29:00+00:00,25105.0,25197.0,25073.0,25133.0,232510,930,2025-10-03 13:30:00+00:00,2025-10-03 15:29:00+00:00,25133.5,25171.0,25051.0,25134.0,456607,120,238.975,primary_2023_2025,124.0,140.0,0.8857142857142857,neutral,0_7_to_0_9,120.0,0.5021445757924469,0.004166666666666667,0.004166666666666667,False,True,False,22.0,True,2025,2025-10,2025-W40
MNQ,2025-10-06,2025-10-05 22:00:00+00:00,2025-10-06 13:29:00+00:00,24994.0,25241.5,24994.0,25214.25,313729,930,2025-10-06 13:30:00+00:00,2025-10-06 15:29:00+00:00,25214.25,25221.75,25110.25,25161.5,415969,120,234.925,primary_2023_2025,247.5,131.375,1.8839200761179828,expansion,gt_1_3,111.5,0.47461955943386186,0.4730941704035874,-0.4730941704035874,False,False,False,0.0,False,2025,2025-10,2025-W41
MNQ,2025-10-07,2025-10-06 22:00:00+00:00,2025-10-07 13:29:00+00:00,25184.0,25274.75,25122.75,25237.25,278132,930,2025-10-07 13:30:00+00:00,2025-10-07 15:29:00+00:00,25237.25,25265.5,25053.75,25075.0,562704,120,235.8125,primary_2023_2025,152.0,131.375,1.1569933396764986,neutral,1_1_to_1_3,211.75,0.8979591836734694,0.7662337662337663,-0.7662337662337663,False,True,True,69.0,False,2025,2025-10,2025-W41
MNQ,2025-10-08,2025-10-07 22:00:00+00:00,2025-10-08 13:29:00+00:00,25055.0,25111.25,25026.25,25080.25,266899,930,2025-10-08 13:30:00+00:00,2025-10-08 15:29:00+00:00,25080.25,25246.5,25073.25,25236.75,443199,120,248.2375,primary_2023_2025,85.0,142.625,0.595968448729185,compression,0_5_to_0_7,173.25,0.6979203383856186,0.9033189033189033,0.9033189033189033,True,False,True,135.25,False,2025,2025-10,2025-W41
MNQ,2025-10-09,2025-10-08 22:00:00+00:00,2025-10-09 13:29:00+00:00,25354.5,25393.0,25294.25,25329.0,272822,930,2025-10-09 13:30:00+00:00,2025-10-09 15:29:00+00:00,25329.0,25334.75,25193.5,25228.0,517472,120,240.9625,primary_2023_2025,98.75,131.375,0.7516650808753568,neutral,0_7_to_0_9,141.25,0.586190797323235,0.7150442477876107,-0.7150442477876107,False,True,True,100.75,False,2025,2025-10,2025-W41
MNQ,2025-10-10,2025-10-09 22:00:00+00:00,2025-10-10 13:29:00+00:00,25284.75,25356.25,25251.25,25313.75,288405,930,2025-10-10 13:30:00+00:00,2025-10-10 15:29:00+00:00,25313.25,25388.0,24802.75,24820.75,748784,120,243.9375,primary_2023_2025,105.0,128.5,0.8171206225680934,neutral,0_7_to_0_9,585.25,2.399180117858058,0.8415207176420333,-0.8415207176420333,True,True,True,448.5,False,2025,2025-10,2025-W41
MNQ,2025-10-13,2025-10-12 22:00:00+00:00,2025-10-13 13:29:00+00:00,24482.0,24945.0,24482.0,24824.75,722999,930,2025-10-13 13:30:00+00:00,2025-10-13 15:29:00+00:00,24824.75,24913.75,24724.5,24878.0,682564,120,292.5,primary_2023_2025,463.0,128.5,3.603112840466926,expansion,gt_1_3,189.25,0.647008547008547,0.2813738441215324,0.2813738441215324,False,False,False,0.0,False,2025,2025-10,2025-W42
MNQ,2025-10-14,2025-10-13 22:00:00+00:00,2025-10-14 13:29:00+00:00,24905.0,25044.5,24502.5,24638.25,818041,930,2025-10-14 13:30:00+00:00,2025-10-14 15:29:00+00:00,24638.5,24768.75,24423.25,24704.0,691986,120,296.85,primary_2023_2025,542.0,140.75,3.850799289520426,expansion,gt_1_3,345.5,1.1638874852619168,0.18958031837916064,0.18958031837916064,False,True,False,79.25,True,2025,2025-10,2025-W42
MNQ,2025-10-15,2025-10-14 22:00:00+00:00,2025-10-15 13:29:00+00:00,24752.5,25025.25,24740.5,25001.75,450939,930,2025-10-15 13:30:00+00:00,2025-10-15 15:29:00+00:00,25002.25,25117.75,24897.0,25053.0,578223,120,320.5875,primary_2023_2025,284.75,140.75,2.0230905861456483,expansion,gt_1_3,220.75,0.6885795609622959,0.22989807474518686,0.22989807474518686,True,False,True,92.5,False,2025,2025-10,2025-W42
MNQ,2025-10-16,2025-10-15 22:00:00+00:00,2025-10-16 13:29:00+00:00,24939.0,25099.25,24874.5,25045.5,458154,930,2025-10-16 13:30:00+00:00,2025-10-16 15:29:00+00:00,25045.25,25179.75,25013.5,25038.5,739551,120,329.3625,primary_2023_2025,224.75,165.5,1.3580060422960725,expansion,gt_1_3,166.25,0.504762989107746,0.0406015037593985,-0.0406015037593985,True,False,False,80.5,True,2025,2025-10,2025-W42
MNQ,2025-10-17,2025-10-16 22:00:00+00:00,2025-10-17 13:29:00+00:00,24793.75,24858.5,24410.25,24736.0,951683,930,2025-10-17 13:30:00+00:00,2025-10-17 15:29:00+00:00,24735.5,24960.75,24672.25,24735.0,821748,120,343.8375,primary_2023_2025,448.25,165.5,2.7084592145015107,expansion,gt_1_3,288.5,0.8390591485803615,0.0017331022530329288,-0.0017331022530329288,True,False,False,102.25,True,2025,2025-10,2025-W42
MNQ,2025-10-20,2025-10-19 22:00:00+00:00,2025-10-20 13:29:00+00:00,25067.0,25152.75,24956.0,25118.5,443655,930,2025-10-20 13:30:00+00:00,2025-10-20 15:29:00+00:00,25118.75,25333.0,25114.75,25321.0,438420,120,350.675,primary_2023_2025,196.75,179.0,1.0991620111731844,neutral,0_9_to_1_1,218.25,0.6223711413702145,0.9266895761741123,0.9266895761741123,True,False,True,180.25,False,2025,2025-10,2025-W43
MNQ,2025-10-21,2025-10-20 22:00:00+00:00,2025-10-21 13:29:00+00:00,25326.25,25368.0,25252.75,25301.25,311684,930,2025-10-21 13:30:00+00:00,2025-10-21 15:29:00+00:00,25301.0,25304.5,25203.0,25275.75,539419,120,355.85,primary_2023_2025,115.25,182.375,0.6319396847155586,compression,0_5_to_0_7,101.5,0.28523254180132074,0.24876847290640394,-0.24876847290640394,False,True,False,49.75,True,2025,2025-10,2025-W43
MNQ,2025-10-22,2025-10-21 22:00:00+00:00,2025-10-22 13:29:00+00:00,25277.0,25338.5,25206.75,25265.25,333681,930,2025-10-22 13:30:00+00:00,2025-10-22 15:29:00+00:00,25265.25,25289.5,25023.0,25028.0,702180,120,358.3625,primary_2023_2025,131.75,182.375,0.7224126113776559,neutral,0_7_to_0_9,266.5,0.7436603997349053,0.8902439024390244,-0.8902439024390244,False,True,True,183.75,False,2025,2025-10,2025-W43
MNQ,2025-10-23,2025-10-22 22:00:00+00:00,2025-10-23 13:29:00+00:00,25014.75,25128.25,24933.25,25016.25,416997,930,2025-10-23 13:30:00+00:00,2025-10-23 15:29:00+00:00,25016.25,25199.25,24998.75,25180.0,563794,120,375.3,primary_2023_2025,195.0,182.375,1.0692254969156956,neutral,0_9_to_1_1,200.5,0.5342392752464695,0.816708229426434,0.816708229426434,True,False,True,71.0,False,2025,2025-10,2025-W43
MNQ,2025-10-24,2025-10-23 22:00:00+00:00,2025-10-24 13:29:00+00:00,25285.0,25522.5,25275.5,25466.75,316162,930,2025-10-24 13:30:00+00:00,2025-10-24 15:29:00+00:00,25466.5,25550.5,25430.0,25535.0,498191,120,385.575,primary_2023_2025,247.0,182.375,1.3543522960932146,expansion,gt_1_3,120.5,0.3125202619464436,0.5684647302904564,0.5684647302904564,True,False,True,28.0,False,2025,2025-10,2025-W43
MNQ,2025-10-27,2025-10-26 22:00:00+00:00,2025-10-27 13:29:00+00:00,25698.5,25852.5,25698.5,25815.5,302115,930,2025-10-27 13:30:00+00:00,2025-10-27 15:29:00+00:00,25815.75,25901.75,25796.25,25898.5,355444,120,371.05,primary_2023_2025,154.0,190.375,0.8089297439264609,neutral,0_7_to_0_9,105.5,0.28432825764721736,0.7843601895734598,0.7843601895734598,True,False,True,49.25,False,2025,2025-10,2025-W44
