source_file,source_row,family,variant,candidate_id,status_raw,net_dollars,profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest,triage_score,suggested_status,score_reasons,missing_required_metrics,status_cap_reasons,suggested_status_rank
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,4,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:4,,-332.72009,0.57177782,375.600017,39.0,0.2003782,,-5.0,reject,"non_positive_net,weak_pf,sample_monitor_level,preferred_drawdown,largest_share_ok",net_without_largest,,0
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,16,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:16,,-370.819947,0.51588819,501.5799565,34.0,0.22527586,,-5.0,reject,"non_positive_net,weak_pf,sample_monitor_level,preferred_drawdown,largest_share_ok",net_without_largest,,0
reports/pattern_ml_20260612/calibration.csv,3,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:3,,,,,27.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,10,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:10,,,,,6.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,11,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:11,,,,,1.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,15,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:15,,,,,7.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,18,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:18,,,,,9.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,25,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:25,,,,,2.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,32,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:32,,,,,27.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/calibration.csv,33,unknown_other,calibration,unknown_other:calibration:reports/pattern_ml_20260612/calibration.csv:33,,,,,7.0,,,-12.0,reject,thin_sample,"net_dollars,profit_factor,max_drawdown_dollars,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,16,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:16,,,0.92012664,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,17,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:17,,,0.93758307,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,18,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:18,,,0.71766626,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,19,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:19,,,0.6341876,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,20,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:20,,,0.63633899,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,21,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:21,,,0.69090464,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,22,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:22,,,0.62687066,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,23,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:23,,,0.56521015,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,24,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:24,,,0.56426981,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,25,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:25,,,0.54264135,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,26,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:26,,,0.52857096,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,27,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:27,,,0.52097241,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,28,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:28,,,0.51684465,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,29,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:29,,,0.41741995,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,30,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:30,,,0.4704192,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,31,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:31,,,0.48142205,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,32,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:32,,,0.40307571,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,33,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:33,,,0.5301741,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,34,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:34,,,0.40051054,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,35,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:35,,,0.5671503,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,36,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:36,,,0.67832734,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,37,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:37,,,0.8167009,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,38,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:38,,,1.02348959,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,39,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:39,,,0.95360297,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,40,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:40,,,0.93277878,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,41,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:41,,,0.95267826,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,42,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:42,,,0.9363348,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,43,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:43,,,0.9363348,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,44,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:44,,,0.98451398,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,45,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:45,,,0.9394824,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,46,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:46,,,0.88889281,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,47,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:47,,,0.86710317,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,48,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:48,,,0.95240229,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,49,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:49,,,1.03671092,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,50,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:50,,,0.98889216,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,51,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:51,,,1.04725501,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,53,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:53,,,1.02465281,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,55,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:55,,,0.93450813,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,56,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:56,,,0.97543604,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,57,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:57,,,1.02112982,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,60,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:60,,,1.06268141,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,61,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:61,,,1.00687473,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,62,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:62,,,1.02249548,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,63,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:63,,,0.85343223,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,64,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:64,,,0.85657481,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,65,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:65,,,0.66632431,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,66,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:66,,,0.55079858,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,67,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:67,,,0.45484922,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,68,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:68,,,0.29134578,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,69,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:69,,,0.2579902,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,70,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:70,,,0.28596234,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,71,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:71,,,0.2821767,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,72,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:72,,,0.27956428,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,73,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:73,,,0.27324006,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,74,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:74,,,0.23664231,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,75,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:75,,,0.30791366,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,76,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:76,,,0.34201656,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,77,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:77,,,0.45592401,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,78,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:78,,,0.40386943,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,79,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:79,,,0.36786851,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,80,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:80,,,0.37391645,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,81,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:81,,,0.33804629,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,82,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:82,,,0.37391646,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,83,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:83,,,0.39085743,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,84,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:84,,,0.34424979,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,85,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:85,,,0.33932128,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,86,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:86,,,0.34086234,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,87,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:87,,,0.33354077,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,88,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:88,,,0.2763305,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,89,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:89,,,0.32594662,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,90,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:90,,,0.40646952,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,91,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:91,,,0.53802106,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,92,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:92,,,0.63518265,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,93,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:93,,,0.70713973,,,,,-15.0,reject,weak_pf,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
