root,session_date,timestamp_first,timestamp_last,open,high,low,close,volume,source_label,source_path,tr,close_to_close_return_points,trendiness,signed_trendiness,prior_day_tr,atr20,range_ratio,state,state_next,range_ratio_bin
NQ,2023-01-02,2023-01-02 23:00:00+00:00,2023-01-03 04:59:00+00:00,11122.5,11150.0,10952.0,11022.0,38003,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,198.0,,0.5075757575757576,-0.5075757575757576,,,,unclassified,unclassified,
NQ,2023-01-03,2023-01-03 05:00:00+00:00,2023-01-04 04:59:00+00:00,11022.25,11182.0,10844.75,10983.5,632295,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,337.25,-38.5,0.11489992587101557,-0.11489992587101557,198.0,,,unclassified,unclassified,
NQ,2023-01-04,2023-01-04 05:00:00+00:00,2023-01-05 04:59:00+00:00,10983.0,11068.5,10863.5,10983.75,753670,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,205.0,0.25,0.003658536585365854,0.003658536585365854,337.25,,,unclassified,unclassified,
NQ,2023-01-05,2023-01-05 05:00:00+00:00,2023-01-06 04:59:00+00:00,10983.0,11046.75,10805.0,10874.5,682449,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,241.75,-109.25,0.44881075491209926,-0.44881075491209926,205.0,,,unclassified,unclassified,
NQ,2023-01-06,2023-01-06 05:00:00+00:00,2023-01-06 21:59:00+00:00,10874.25,11165.75,10751.0,11108.75,710962,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,414.75,234.25,0.5654008438818565,0.5654008438818565,241.75,,,unclassified,unclassified,
NQ,2023-01-08,2023-01-08 23:00:00+00:00,2023-01-09 04:59:00+00:00,11126.5,11178.0,11123.25,11174.0,24140,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,54.75,65.25,0.867579908675799,0.867579908675799,414.75,,,unclassified,unclassified,
NQ,2023-01-09,2023-01-09 05:00:00+00:00,2023-01-10 04:59:00+00:00,11173.75,11385.5,11120.25,11145.25,638598,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,265.25,-28.75,0.10744580584354382,-0.10744580584354382,54.75,,,unclassified,unclassified,
NQ,2023-01-10,2023-01-10 05:00:00+00:00,2023-01-11 04:59:00+00:00,11145.0,11301.5,11094.0,11276.75,548818,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,207.5,131.5,0.6349397590361445,0.6349397590361445,265.25,,,unclassified,unclassified,
NQ,2023-01-11,2023-01-11 05:00:00+00:00,2023-01-12 04:59:00+00:00,11276.5,11492.75,11239.75,11487.25,496915,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,253.0,210.5,0.8330039525691699,0.8330039525691699,207.5,,,unclassified,unclassified,
NQ,2023-01-12,2023-01-12 05:00:00+00:00,2023-01-13 04:59:00+00:00,11487.0,11579.75,11291.0,11491.5,747542,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,288.75,4.25,0.015584415584415584,0.015584415584415584,253.0,,,unclassified,unclassified,
NQ,2023-01-13,2023-01-13 05:00:00+00:00,2023-01-13 21:59:00+00:00,11491.5,11619.5,11389.0,11601.5,455703,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,230.5,110.0,0.4772234273318872,0.4772234273318872,288.75,,,unclassified,unclassified,
NQ,2023-01-15,2023-01-15 23:00:00+00:00,2023-01-16 04:59:00+00:00,11613.5,11638.75,11582.5,11617.75,16423,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,56.25,16.25,0.07555555555555556,0.07555555555555556,230.5,,,unclassified,unclassified,
NQ,2023-01-16,2023-01-16 05:00:00+00:00,2023-01-17 04:59:00+00:00,11617.75,11619.5,11510.25,11545.75,91111,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,109.25,-72.0,0.6590389016018307,-0.6590389016018307,56.25,,,unclassified,unclassified,
NQ,2023-01-17,2023-01-17 05:00:00+00:00,2023-01-18 04:59:00+00:00,11545.25,11692.5,11530.5,11645.25,496141,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,162.0,99.5,0.6172839506172839,0.6172839506172839,109.25,,,unclassified,unclassified,
NQ,2023-01-18,2023-01-18 05:00:00+00:00,2023-01-19 04:59:00+00:00,11645.0,11759.5,11446.5,11468.5,595537,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,313.0,-176.75,0.5638977635782748,-0.5638977635782748,162.0,,,unclassified,unclassified,
NQ,2023-01-19,2023-01-19 05:00:00+00:00,2023-01-20 04:59:00+00:00,11468.75,11486.75,11308.5,11399.25,583691,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,178.25,-69.25,0.3899018232819074,-0.3899018232819074,313.0,,,unclassified,unclassified,
NQ,2023-01-20,2023-01-20 05:00:00+00:00,2023-01-20 21:59:00+00:00,11399.0,11686.75,11365.25,11677.75,553222,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,321.5,278.5,0.8670295489891136,0.8670295489891136,178.25,,,unclassified,unclassified,
NQ,2023-01-22,2023-01-22 23:00:00+00:00,2023-01-23 04:59:00+00:00,11676.75,11685.25,11650.5,11667.0,14387,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,34.75,-10.75,0.2805755395683453,-0.2805755395683453,321.5,,,unclassified,unclassified,
NQ,2023-01-23,2023-01-23 05:00:00+00:00,2023-01-24 04:59:00+00:00,11667.0,11983.0,11652.0,11930.0,584717,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,331.0,263.0,0.7945619335347432,0.7945619335347432,34.75,,,unclassified,unclassified,
NQ,2023-01-24,2023-01-24 05:00:00+00:00,2023-01-25 04:59:00+00:00,11929.75,12010.5,11798.25,11819.25,534473,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,212.25,-110.75,0.5206124852767963,-0.5206124852767963,331.0,,,unclassified,neutral,
NQ,2023-01-25,2023-01-25 05:00:00+00:00,2023-01-26 04:59:00+00:00,11818.75,11922.75,11604.5,11916.25,610055,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,318.25,97.0,0.3063629222309505,0.3063629222309505,212.25,220.7375,0.9615493516054137,neutral,expansion,0_9_to_1_1
NQ,2023-01-26,2023-01-26 05:00:00+00:00,2023-01-27 04:59:00+00:00,11916.0,12113.0,11904.25,12033.0,604376,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,208.75,116.75,0.5604790419161677,0.5604790419161677,318.25,226.75,1.4035281146637266,expansion,neutral,gt_1_3
NQ,2023-01-27,2023-01-27 05:00:00+00:00,2023-01-27 21:59:00+00:00,12033.5,12308.5,12016.0,12221.0,565773,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,292.5,188.0,0.6410256410256411,0.6410256410256411,208.75,220.325,0.9474639736752525,neutral,expansion,0_9_to_1_1
NQ,2023-01-29,2023-01-29 23:00:00+00:00,2023-01-30 04:59:00+00:00,12212.5,12252.0,12170.0,12180.0,30377,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,82.0,-41.0,0.39634146341463417,-0.39634146341463417,292.5,224.7,1.3017356475300401,expansion,compression,gt_1_3
NQ,2023-01-30,2023-01-30 05:00:00+00:00,2023-01-31 04:59:00+00:00,12179.25,12179.25,11921.75,11938.0,622794,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,257.5,-242.0,0.9368932038834952,-0.9368932038834952,82.0,216.7125,0.37838149622195305,compression,expansion,lt_0_7
NQ,2023-01-31,2023-01-31 05:00:00+00:00,2023-02-01 04:59:00+00:00,11938.0,12156.0,11871.0,12107.0,570994,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,285.0,169.0,0.5929824561403508,0.5929824561403508,257.5,208.85,1.2329423030883409,expansion,expansion,1_1_to_1_3
NQ,2023-02-01,2023-02-01 05:00:00+00:00,2023-02-02 04:59:00+00:00,12106.75,12559.75,12055.25,12540.0,672529,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,504.5,433.0,0.8587710604558969,0.8587710604558969,285.0,220.3625,1.293323501049407,expansion,expansion,1_1_to_1_3
NQ,2023-02-02,2023-02-02 05:00:00+00:00,2023-02-03 04:59:00+00:00,12540.0,12949.75,12508.0,12655.5,799374,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,441.75,115.5,0.2614601018675722,0.2614601018675722,504.5,232.325,2.171526955773163,expansion,expansion,gt_1_3
NQ,2023-02-03,2023-02-03 05:00:00+00:00,2023-02-03 21:59:00+00:00,12656.0,12878.0,12551.25,12616.5,777592,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,326.75,-39.0,0.12088752869166029,-0.12088752869166029,441.75,244.0375,1.8101726169133843,expansion,expansion,gt_1_3
NQ,2023-02-05,2023-02-05 23:00:00+00:00,2023-02-06 04:59:00+00:00,12572.0,12605.5,12550.0,12566.25,32459,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,55.5,-50.25,0.1036036036036036,-0.1036036036036036,326.75,247.725,1.3190029266323544,expansion,compression,gt_1_3
NQ,2023-02-06,2023-02-06 05:00:00+00:00,2023-02-07 04:59:00+00:00,12567.0,12608.5,12455.75,12531.0,516996,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,152.75,-35.25,0.23567921440261866,-0.23567921440261866,55.5,236.0625,0.23510722795869737,compression,compression,lt_0_7
NQ,2023-02-07,2023-02-07 05:00:00+00:00,2023-02-08 04:59:00+00:00,12531.0,12818.5,12459.25,12787.5,731662,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,359.25,256.5,0.7139874739039666,0.7139874739039666,152.75,232.175,0.6579089049208571,compression,expansion,lt_0_7
NQ,2023-02-08,2023-02-08 05:00:00+00:00,2023-02-09 04:59:00+00:00,12787.5,12808.5,12512.75,12576.75,569195,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,295.75,-210.75,0.7125950972104819,-0.7125950972104819,359.25,247.325,1.4525422015566563,expansion,neutral,gt_1_3
NQ,2023-02-09,2023-02-09 05:00:00+00:00,2023-02-10 04:59:00+00:00,12577.0,12728.5,12366.5,12388.75,614668,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,362.0,-188.0,0.5200276243093923,-0.5200276243093923,295.75,256.65,1.1523475550360414,neutral,expansion,1_1_to_1_3
NQ,2023-02-10,2023-02-10 05:00:00+00:00,2023-02-10 21:59:00+00:00,12389.5,12446.25,12243.25,12342.0,569033,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,203.0,-46.75,0.23399014778325122,-0.23399014778325122,362.0,266.65,1.357584849053066,expansion,compression,gt_1_3
NQ,2023-02-12,2023-02-12 23:00:00+00:00,2023-02-13 04:59:00+00:00,12357.5,12367.0,12265.25,12284.75,24448,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,101.75,-57.25,0.714987714987715,-0.714987714987715,203.0,261.15,0.7773310358031783,compression,compression,0_7_to_0_9
NQ,2023-02-13,2023-02-13 05:00:00+00:00,2023-02-14 04:59:00+00:00,12285.25,12567.0,12283.25,12524.25,452832,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,283.75,239.5,0.8422907488986784,0.8422907488986784,101.75,257.325,0.39541435927329255,compression,neutral,lt_0_7
NQ,2023-02-14,2023-02-14 05:00:00+00:00,2023-02-15 04:59:00+00:00,12524.25,12687.0,12390.5,12563.75,718665,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,296.5,39.5,0.13322091062394603,0.13322091062394603,283.75,255.4375,1.1108392463909957,neutral,neutral,1_1_to_1_3
NQ,2023-02-15,2023-02-15 05:00:00+00:00,2023-02-16 04:59:00+00:00,12564.75,12792.75,12524.25,12780.0,560301,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,268.5,216.25,0.8016759776536313,0.8016759776536313,296.5,268.525,1.1041802439251467,neutral,neutral,1_1_to_1_3
NQ,2023-02-16,2023-02-16 05:00:00+00:00,2023-02-17 04:59:00+00:00,12779.5,12784.0,12401.5,12413.5,677007,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,382.5,-366.5,0.9568627450980393,-0.9568627450980393,268.5,265.4,1.0116804822908818,neutral,expansion,0_9_to_1_1
NQ,2023-02-17,2023-02-17 05:00:00+00:00,2023-02-17 21:59:00+00:00,12413.5,12423.75,12265.75,12384.0,591370,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,158.0,-29.5,0.18670886075949367,-0.18670886075949367,382.5,273.9125,1.3964313421256787,expansion,compression,gt_1_3
NQ,2023-02-19,2023-02-19 23:00:00+00:00,2023-02-20 04:59:00+00:00,12380.0,12406.5,12346.5,12394.75,16322,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,60.0,10.75,0.24583333333333332,0.24583333333333332,158.0,265.9,0.5942083490033848,compression,compression,lt_0_7
NQ,2023-02-20,2023-02-20 05:00:00+00:00,2023-02-21 04:59:00+00:00,12395.0,12417.75,12333.75,12345.0,71323,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,84.0,-49.75,0.5952380952380952,-0.5952380952380952,60.0,258.4625,0.23214199351936937,compression,compression,lt_0_7
NQ,2023-02-21,2023-02-21 05:00:00+00:00,2023-02-22 04:59:00+00:00,12345.0,12360.5,12090.25,12128.75,534801,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,270.25,-216.25,0.8001850138760407,-0.8001850138760407,84.0,248.0375,0.3386584689815048,compression,neutral,lt_0_7
NQ,2023-02-22,2023-02-22 05:00:00+00:00,2023-02-23 04:59:00+00:00,12129.0,12212.75,12034.0,12206.5,637203,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,178.75,77.75,0.43356643356643354,0.43356643356643354,270.25,257.45,1.0497183919207613,neutral,compression,0_9_to_1_1
NQ,2023-02-23,2023-02-23 05:00:00+00:00,2023-02-24 04:59:00+00:00,12206.25,12261.0,12028.5,12177.5,630014,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,232.5,-29.0,0.12365591397849462,-0.12365591397849462,178.75,253.5125,0.7050934372072384,compression,neutral,0_7_to_0_9
NQ,2023-02-24,2023-02-24 05:00:00+00:00,2023-02-24 21:59:00+00:00,12176.75,12187.5,11923.0,11999.75,610769,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,264.5,-177.75,0.6691871455576559,-0.6691871455576559,232.5,250.8875,0.9267101788650292,neutral,neutral,0_9_to_1_1
NQ,2023-02-26,2023-02-26 23:00:00+00:00,2023-02-27 04:59:00+00:00,12003.0,12047.0,11990.0,12031.25,23327,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,57.0,31.5,0.4956140350877193,0.4956140350877193,264.5,238.8875,1.1072157396263933,neutral,compression,1_1_to_1_3
NQ,2023-02-27,2023-02-27 05:00:00+00:00,2023-02-28 04:59:00+00:00,12031.0,12189.5,12006.5,12106.5,569121,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,183.0,75.25,0.412568306010929,0.412568306010929,57.0,219.65,0.2595037559754154,compression,neutral,lt_0_7
NQ,2023-02-28,2023-02-28 05:00:00+00:00,2023-03-01 04:59:00+00:00,12106.0,12172.75,11989.25,12071.25,661407,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,183.5,-35.25,0.1893732970027248,-0.1893732970027248,183.0,212.4625,0.8613284697299524,neutral,neutral,0_7_to_0_9
NQ,2023-03-01,2023-03-01 05:00:00+00:00,2023-03-02 04:59:00+00:00,12071.25,12141.75,11854.25,11903.75,757551,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,287.5,-167.5,0.5826086956521739,-0.5826086956521739,183.5,218.8625,0.8384259523673538,neutral,expansion,0_7_to_0_9
NQ,2023-03-02,2023-03-02 05:00:00+00:00,2023-03-03 04:59:00+00:00,11904.25,12096.25,11832.5,12033.0,725617,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,263.75,129.25,0.4881516587677725,0.4881516587677725,287.5,225.6,1.2743794326241136,expansion,neutral,1_1_to_1_3
NQ,2023-03-03,2023-03-03 05:00:00+00:00,2023-03-03 21:59:00+00:00,12033.0,12329.0,12019.0,12324.5,641764,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,310.0,291.5,0.9403225806451613,0.9403225806451613,263.75,220.825,1.1943846937620288,neutral,expansion,1_1_to_1_3
NQ,2023-03-05,2023-03-05 23:00:00+00:00,2023-03-06 04:59:00+00:00,12306.25,12378.0,12276.25,12340.25,34875,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,101.75,15.75,0.33415233415233414,0.33415233415233414,310.0,221.5375,1.399311628956723,expansion,compression,gt_1_3
NQ,2023-03-06,2023-03-06 05:00:00+00:00,2023-03-07 04:59:00+00:00,12341.25,12486.25,12295.5,12367.5,590839,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,190.75,27.25,0.13761467889908258,0.13761467889908258,101.75,208.525,0.48795108500179835,compression,neutral,lt_0_7
NQ,2023-03-07,2023-03-07 05:00:00+00:00,2023-03-08 04:59:00+00:00,12367.5,12381.25,12138.75,12162.25,682363,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,242.5,-205.25,0.8463917525773196,-0.8463917525773196,190.75,207.9125,0.9174532555762641,neutral,neutral,0_9_to_1_1
NQ,2023-03-08,2023-03-08 05:00:00+00:00,2023-03-09 04:59:00+00:00,12162.0,12254.5,12108.25,12204.0,618890,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,146.25,41.75,0.28717948717948716,0.28717948717948716,242.5,214.95,1.128169341707374,neutral,compression,1_1_to_1_3
NQ,2023-03-09,2023-03-09 05:00:00+00:00,2023-03-10 04:59:00+00:00,12204.25,12353.5,11926.0,11937.25,812627,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,427.5,-266.75,0.624561403508772,-0.624561403508772,146.25,208.075,0.7028715607353119,compression,expansion,0_7_to_0_9
NQ,2023-03-10,2023-03-10 05:00:00+00:00,2023-03-10 21:59:00+00:00,11936.75,12109.0,11795.0,11892.5,772152,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,314.0,-44.75,0.1409235668789809,-0.1409235668789809,427.5,214.625,1.9918462434478743,expansion,expansion,gt_1_3
NQ,2023-03-12,2023-03-12 22:00:00+00:00,2023-03-13 03:59:00+00:00,11894.75,12199.5,11850.0,12176.5,46533,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,349.5,284.0,0.8061516452074392,0.8061516452074392,314.0,216.9,1.4476717381281696,expansion,expansion,gt_1_3
NQ,2023-03-13,2023-03-13 04:00:00+00:00,2023-03-14 03:59:00+00:00,12177.25,12222.75,11806.25,12115.0,632567,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,416.5,-61.5,0.14945978391356543,-0.14945978391356543,349.5,215.25,1.6236933797909407,expansion,expansion,gt_1_3
NQ,2023-03-14,2023-03-14 04:00:00+00:00,2023-03-15 03:59:00+00:00,12115.75,12374.25,12032.25,12349.0,646491,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,342.0,234.0,0.6820175438596491,0.6820175438596491,416.5,228.175,1.82535334721157,expansion,expansion,gt_1_3
NQ,2023-03-15,2023-03-15 04:00:00+00:00,2023-03-16 03:59:00+00:00,12348.25,12462.5,12096.75,12430.25,788912,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,365.75,81.25,0.22419685577580314,0.22419685577580314,342.0,242.275,1.4116190279640903,expansion,expansion,gt_1_3
NQ,2023-03-16,2023-03-16 04:00:00+00:00,2023-03-17 03:59:00+00:00,12430.0,12735.75,12314.0,12720.25,678701,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,421.75,290.0,0.6882039122703023,0.6882039122703023,365.75,256.3625,1.4266907211468136,expansion,expansion,gt_1_3
NQ,2023-03-17,2023-03-17 04:00:00+00:00,2023-03-17 20:59:00+00:00,12720.5,12811.25,12569.5,12648.5,695498,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,241.75,-71.75,0.29782833505687695,-0.29782833505687695,421.75,263.9375,1.5979161733364906,expansion,neutral,gt_1_3
NQ,2023-03-19,2023-03-19 22:00:00+00:00,2023-03-20 03:59:00+00:00,12690.0,12750.0,12656.0,12666.5,45124,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,94.0,18.0,0.25,-0.25,241.75,267.0875,0.9051340852716807,neutral,compression,0_9_to_1_1
NQ,2023-03-20,2023-03-20 04:00:00+00:00,2023-03-21 03:59:00+00:00,12667.25,12737.75,12525.25,12695.75,661639,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,212.5,29.25,0.13411764705882354,0.13411764705882354,94.0,260.1625,0.3613126411377504,compression,neutral,lt_0_7
NQ,2023-03-21,2023-03-21 04:00:00+00:00,2023-03-22 03:59:00+00:00,12695.0,12898.25,12686.5,12875.25,548680,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,211.75,179.5,0.8512396694214877,0.8512396694214877,212.5,257.5625,0.8250424654210143,neutral,compression,0_7_to_0_9
